date,stock_code
20250416,603500.SH
20250416,002639.SZ
20250417,603061.SH
20250417,000600.SZ
20250417,600171.SH
20250417,000566.SZ
20250417,002685.SZ
20250417,600751.SH
20250417,603078.SH
20250417,600505.SH
20250418,600300.SH
20250418,603967.SH
20250418,002272.SZ
20250421,000859.SZ
20250421,002584.SZ
20250421,603938.SH
20250421,600939.SH
20250421,002985.SZ
20250421,600505.SH
20250422,002796.SZ
20250422,002981.SZ
20250422,000628.SZ
20250422,003027.SZ
20250422,601010.SH
20250422,002278.SZ
20250422,002342.SZ
20250422,600776.SH
20250422,002446.SZ
20250422,002792.SZ
20250422,002277.SZ
20250422,002177.SZ
20250423,002795.SZ
20250423,601069.SH
20250423,002345.SZ
20250423,003006.SZ
20250423,002172.SZ
20250423,605488.SH
20250423,000626.SZ
20250423,002985.SZ
20250423,001337.SZ
20250423,002297.SZ
20250423,002479.SZ
20250423,600589.SH
20250423,603938.SH
20250423,603918.SH
20250423,603103.SH
20250423,002131.SZ
20250423,000862.SZ
20250424,603535.SH
20250424,600119.SH
20250424,000628.SZ
20250424,600278.SH
20250424,003027.SZ
20250424,600787.SH
20250424,600105.SH
20250424,000957.SZ
20250424,600668.SH
20250424,003029.SZ
20250425,002795.SZ
20250425,605488.SH
20250425,601177.SH
20250425,605208.SH
20250425,605018.SH
20250425,000837.SZ
20250425,002479.SZ
20250425,001380.SZ
20250425,603918.SH
20250425,603103.SH
20250425,600592.SH
20250425,002553.SZ
20250428,603399.SH
20250428,002098.SZ
20250428,600310.SH
20250428,603226.SH
20250428,600278.SH
20250428,600668.SH
20250428,600969.SH
20250428,600105.SH
20250428,000881.SZ
20250428,002891.SZ
20250428,600800.SH
20250429,001298.SZ
20250429,601177.SH
20250429,000966.SZ
20250429,600771.SH
20250429,605208.SH
20250429,603280.SH
20250429,605016.SH
20250429,001380.SZ
20250429,600592.SH
20250429,002418.SZ
20250430,000720.SZ
20250430,002376.SZ
20250430,600589.SH
20250430,002530.SZ
20250430,002780.SZ
20250430,600610.SH
20250430,603985.SH
20250430,603113.SH
20250430,600678.SH
20250506,002587.SZ
20250506,001298.SZ
20250506,000815.SZ
20250506,603313.SH
20250506,600771.SH
20250506,002418.SZ
20250506,603255.SH
20250506,605016.SH
20250506,002009.SZ
20250506,603680.SH
20250506,002382.SZ
20250506,605599.SH
20250506,603629.SH
20250506,002852.SZ
20250507,
20250508,002364.SZ
20250508,603416.SH
20250508,002255.SZ
20250508,600053.SH
20250508,000632.SZ
20250508,603169.SH
20250508,003036.SZ
20250508,003033.SZ
20250508,002549.SZ
20250508,600105.SH
20250508,003038.SZ
20250508,600203.SH
20250508,605228.SH
20250508,600800.SH
20250508,002544.SZ
20250508,000948.SZ
20250508,603072.SH
20250508,600503.SH
20250508,002106.SZ
20250508,002639.SZ
20250509,000859.SZ
20250509,603757.SH
20250509,600844.SH
20250509,001696.SZ
20250512,002639.SZ
20250512,600203.SH
20250512,002544.SZ
20250512,000948.SZ
20250512,003036.SZ
20250512,603416.SH
20250512,002255.SZ
20250512,003033.SZ
20250512,600053.SH
20250512,002106.SZ
20250512,600105.SH
20250512,603072.SH
20250512,600800.SH
20250512,000632.SZ
20250512,603169.SH
20250513,000026.SZ
20250513,600575.SH
20250514,603595.SH
20250515,603162.SH
20250515,603630.SH
20250515,600575.SH
20250515,000710.SZ
20250515,002757.SZ
20250515,000026.SZ
20250515,002549.SZ
20250515,600284.SH
20250515,605166.SH
20250516,001212.SZ
20250516,002730.SZ
20250516,600794.SH
20250516,600370.SH
20250516,002688.SZ
20250516,601086.SH
20250516,603569.SH
20250516,600644.SH
20250519,002489.SZ
20250519,002626.SZ
20250519,002664.SZ
20250519,605166.SH
20250519,000566.SZ
20250519,000639.SZ
20250520,603665.SH
20250520,600397.SH
20250520,603178.SH
20250520,002520.SZ
20250520,001212.SZ
20250520,002730.SZ
20250520,600699.SH
20250520,001317.SZ
20250520,002284.SZ
20250520,600644.SH
20250520,601086.SH
20250520,603990.SH
20250520,002915.SZ
20250520,000756.SZ
20250520,603758.SH
20250521,605338.SH
20250521,603016.SH
20250521,600336.SH
20250521,603326.SH
20250521,000612.SZ
20250521,600658.SH
20250521,000702.SZ
20250521,600743.SH
20250521,002990.SZ
20250521,000566.SZ
20250521,002626.SZ
20250521,002286.SZ
20250521,600343.SH
20250521,603378.SH
20250521,603317.SH
20250521,603955.SH
20250521,000639.SZ
20250522,603178.SH
20250522,600397.SH
20250522,603665.SH
20250522,002570.SZ
20250522,600699.SH
20250522,002103.SZ
20250522,603725.SH
20250522,001317.SZ
20250522,002123.SZ
20250522,002292.SZ
20250522,603901.SH
20250522,000756.SZ
20250522,600505.SH
20250522,603693.SH
20250523,603321.SH
20250523,601069.SH
20250523,002347.SZ
20250523,603016.SH
20250523,002580.SZ
20250523,002403.SZ
20250523,603955.SH
20250526,601956.SH
20250526,603725.SH
20250526,605033.SH
20250526,600990.SH
20250527,000859.SZ
20250527,601069.SH
20250527,603949.SH
20250527,000710.SZ
20250527,002886.SZ
20250527,002580.SZ
20250527,002846.SZ
20250528,600756.SH
20250528,000838.SZ
20250528,605069.SH
20250528,002194.SZ
20250528,600558.SH
20250528,603076.SH
20250528,600476.SH
20250528,002682.SZ
20250528,603960.SH
20250528,603777.SH
20250528,000777.SZ
20250529,603697.SH
20250529,603949.SH
20250529,002103.SZ
20250529,000710.SZ
20250529,600189.SH
20250529,002556.SZ
20250529,600172.SH
20250529,003042.SZ
20250529,002886.SZ
20250529,002258.SZ
20250529,603767.SH
20250529,000639.SZ
20250530,600756.SH
20250530,002998.SZ
20250530,002347.SZ
20250530,605069.SH
20250530,002194.SZ
20250530,600558.SH
20250530,603506.SH
20250530,002550.SZ
20250530,002682.SZ
20250530,002278.SZ
20250530,002342.SZ
20250530,603680.SH
20250530,603777.SH
20250530,605188.SH
20250530,000777.SZ
20250603,001277.SZ
20250603,000555.SZ
20250603,603030.SH
20250603,603256.SH
20250603,002657.SZ
20250603,002968.SZ
20250603,603127.SH
20250603,600391.SH
20250603,603767.SH
20250603,002393.SZ
20250603,002987.SZ
20250603,000639.SZ
20250604,001277.SZ
20250604,000555.SZ
20250604,603030.SH
20250604,603256.SH
20250604,002657.SZ
20250604,603127.SH
20250604,600391.SH
20250604,002393.SZ
20250604,002987.SZ
20250605,601069.SH
20250605,002565.SZ
20250605,002162.SZ
20250605,603226.SH
20250605,001268.SZ
20250605,002467.SZ
20250605,002526.SZ
20250605,002173.SZ
20250605,603477.SH
20250605,002644.SZ
20250605,600250.SH
20250605,002612.SZ
20250606,603305.SH
20250606,002290.SZ
20250606,002952.SZ
20250606,600939.SH
20250606,603238.SH
20250606,603099.SH
20250606,002418.SZ
20250606,603823.SH
20250609,002565.SZ
20250609,002184.SZ
20250609,000530.SZ
20250609,605066.SH
20250609,000665.SZ
20250609,002335.SZ
20250609,605018.SH
20250609,002491.SZ
20250609,001268.SZ
20250609,600589.SH
20250609,002134.SZ
20250609,603083.SH
20250609,603991.SH
20250609,600250.SH
20250610,600322.SH
20250610,603305.SH
20250610,002716.SZ
20250610,002290.SZ
20250610,600151.SH
20250610,605033.SH
20250610,000599.SZ
20250610,603680.SH
20250610,600844.SH
20250610,600800.SH
20250610,603823.SH
20250611,002640.SZ
20250611,000795.SZ
20250611,603598.SH
20250611,000530.SZ
20250611,601956.SH
20250611,605066.SH
20250611,000665.SZ
20250611,002335.SZ
20250611,002440.SZ
20250611,605018.SH
20250611,002491.SZ
20250611,600589.SH
20250611,002134.SZ
20250611,603083.SH
20250611,002437.SZ
20250612,002300.SZ
20250612,601008.SH
20250612,002716.SZ
20250612,002040.SZ
20250612,600800.SH
20250612,603680.SH
20250612,603065.SH
20250612,600798.SH
20250613,603722.SH
20250613,002640.SZ
20250613,000795.SZ
20250613,603598.SH
20250613,603725.SH
20250613,603124.SH
20250613,002923.SZ
20250613,002437.SZ
20250616,003010.SZ
20250616,603758.SH
20250616,002366.SZ
20250616,002040.SZ
20250616,002449.SZ
20250617,002246.SZ
20250617,601069.SH
20250617,603722.SH
20250617,002583.SZ
20250617,603706.SH
20250617,002923.SZ
20250617,002190.SZ
20250617,603928.SH
20250617,000881.SZ
20250617,002393.SZ
20250618,603086.SH
20250618,000590.SZ
20250618,003036.SZ
20250618,003010.SZ
20250618,002657.SZ
20250618,002537.SZ
20250618,002115.SZ
20250618,000788.SZ
20250618,002449.SZ
20250619,002246.SZ
20250619,601069.SH
20250619,002583.SZ
20250619,600405.SH
20250619,603579.SH
20250619,603706.SH
20250619,002899.SZ
20250619,002855.SZ
20250619,002190.SZ
20250619,000881.SZ
20250619,600478.SH
20250619,000777.SZ
20250620,003040.SZ
20250620,002213.SZ
20250620,002769.SZ
20250620,600302.SH
20250620,003036.SZ
20250620,603332.SH
20250620,002676.SZ
20250620,002537.SZ
20250620,002150.SZ
20250620,002374.SZ
20250623,603685.SH
20250623,002805.SZ
20250623,605298.SH
20250623,002855.SZ
20250623,603579.SH
20250623,603823.SH
20250624,002272.SZ
20250624,000695.SZ
20250624,002676.SZ
20250624,002067.SZ
20250624,603161.SH
20250624,002374.SZ
20250624,601908.SH
20250624,603065.SH
20250625,003026.SZ
20250625,000555.SZ
20250625,603033.SH
20250625,603578.SH
20250625,003015.SZ
20250625,000561.SZ
20250625,600201.SH
20250625,603716.SH
20250625,002657.SZ
20250625,002805.SZ
20250625,600698.SH
20250625,600666.SH
20250625,002824.SZ
20250625,600955.SH
20250625,600800.SH
20250625,603880.SH
20250625,603823.SH
20250626,603119.SH
20250626,002067.SZ
20250626,002453.SZ
20250626,603032.SH
20250626,601908.SH
20250626,603065.SH
20250626,002210.SZ
20250626,002272.SZ
20250626,002355.SZ
20250626,603226.SH
20250626,000065.SZ
20250626,000016.SZ
20250626,000695.SZ
20250626,601177.SH
20250626,002227.SZ
20250626,600592.SH
20250626,603258.SH
20250626,603275.SH
20250626,000572.SZ
20250626,603980.SH
20250627,600590.SH
20250627,002705.SZ
20250627,002657.SZ
20250627,600666.SH
20250627,600391.SH
20250627,000561.SZ
20250627,002820.SZ
20250627,600955.SH
20250627,600184.SH
20250627,600800.SH
20250627,600604.SH
20250627,603880.SH
20250627,003026.SZ
20250627,000555.SZ
20250627,003015.SZ
20250627,603716.SH
20250627,002824.SZ
20250627,601133.SH
20250627,603033.SH
20250627,603123.SH
20250630,601177.SH
20250630,603119.SH
20250630,002355.SZ
20250630,603275.SH
20250630,603258.SH
20250630,600592.SH
20250630,600250.SH
20250630,603980.SH
20250701,600391.SH
20250701,600281.SH
20250701,600184.SH
20250701,002467.SZ
20250702,002246.SZ
20250702,600366.SH
20250702,000677.SZ
20250702,002103.SZ
20250702,603040.SH
20250702,603982.SH
20250702,603127.SH
20250702,003031.SZ
20250702,603669.SH
20250702,603579.SH
20250703,605006.SH
20250703,000153.SZ
20250703,600281.SH
20250703,600396.SH
20250703,603124.SH
20250703,002165.SZ
20250703,002729.SZ
20250703,600744.SH
20250703,603823.SH
20250704,600876.SH
20250704,000530.SZ
20250704,600481.SH
20250704,000078.SZ
20250704,000677.SZ
20250704,603040.SH
20250704,601005.SH
20250704,603127.SH
20250704,002206.SZ
20250704,600802.SH
20250707,605006.SH
20250707,603151.SH
20250707,000670.SZ
20250707,600396.SH
20250707,603124.SH
20250707,002093.SZ
20250707,603776.SH
20250707,605277.SH
20250707,603823.SH
20250708,001210.SZ
20250708,600876.SH
20250708,601208.SH
20250708,600481.SH
20250708,000530.SZ
20250708,600423.SH
20250708,002908.SZ
20250709,603976.SH
20250709,002094.SZ
20250709,603086.SH
20250709,002227.SZ
20250709,000670.SZ
20250709,002803.SZ
20250709,002537.SZ
20250709,002324.SZ
20250709,605028.SH
20250709,002093.SZ
20250709,002395.SZ
20250710,603185.SH
20250710,600545.SH
20250710,001389.SZ
20250710,002865.SZ
20250710,600423.SH
20250710,001296.SZ
20250710,603429.SH
20250711,603976.SH
20250711,600353.SH
20250711,002094.SZ
20250711,603086.SH
20250711,603081.SH
20250711,002212.SZ
20250711,002324.SZ
20250711,002395.SZ
20250711,000819.SZ
20250714,002633.SZ
20250714,002865.SZ
20250714,002107.SZ
20250714,603439.SH
20250714,600939.SH
20250714,002628.SZ
20250714,002468.SZ
20250715,600353.SH
20250715,000758.SZ
20250715,600281.SH
20250715,000819.SZ
20250715,002912.SZ
20250715,003029.SZ
20250716,002562.SZ
20250716,002633.SZ
20250716,600268.SH
20250716,603013.SH
20250716,002628.SZ
20250716,002511.SZ
20250716,002915.SZ
20250716,603350.SH
20250716,002468.SZ
20250716,603380.SH
20250717,603171.SH
20250717,002912.SZ
20250717,603039.SH
20250717,603109.SH
20250718,002900.SZ
20250718,603950.SH
20250718,603798.SH
20250718,600268.SH
20250718,603090.SH
20250718,002923.SZ
20250718,002995.SZ
20250718,603013.SH
20250718,002511.SZ
20250718,002915.SZ
20250718,603266.SH
20250718,605133.SH
20250721,001389.SZ
20250721,603109.SH
20250721,603171.SH
20250721,001359.SZ
20250721,603738.SH
20250721,603039.SH
20250721,605188.SH
20250721,001339.SZ
20250721,002542.SZ
20250721,000796.SZ
20250722,605133.SH
20250722,002900.SZ
20250722,000758.SZ
20250722,000993.SZ
20250722,002167.SZ
20250722,603090.SH
20250722,600343.SH
20250722,002923.SZ
20250722,603496.SH
20250722,600792.SH
20250722,600619.SH
20250723,000010.SZ
20250723,002809.SZ
20250723,002398.SZ
20250723,002067.SZ
20250723,000679.SZ
20250723,002671.SZ
20250723,002287.SZ
20250723,600802.SH
20250723,002457.SZ
20250723,601005.SH
20250723,000400.SZ
20250723,600939.SH
20250723,603375.SH
20250723,600376.SH
20250723,603227.SH
20250723,603612.SH
20250723,603151.SH
20250723,603949.SH
20250723,601992.SH
20250723,600720.SH
20250723,600596.SH
20250723,000401.SZ
20250723,001389.SZ
20250723,600984.SH
20250723,002132.SZ
20250723,603977.SH
20241202,000006.SZ
20241202,000010.SZ
20241202,000058.SZ
20241202,000670.SZ
20241202,000721.SZ
20241202,000906.SZ
20241202,001228.SZ
20241202,002021.SZ
20241202,002512.SZ
20241202,002682.SZ
20241202,002933.SZ
20241202,002999.SZ
20241202,600293.SH
20241202,600577.SH
20241202,600712.SH
20241202,600714.SH
20241202,603021.SH
20241202,603036.SH
20241202,603085.SH
20241202,603630.SH
20241202,603729.SH
20241203,000631.SZ
20241203,000911.SZ
20241203,002009.SZ
20241203,002046.SZ
20241203,002108.SZ
20241203,002315.SZ
20241203,002378.SZ
20241203,002677.SZ
20241203,002747.SZ
20241203,002829.SZ
20241203,002842.SZ
20241203,002870.SZ
20241203,002892.SZ
20241203,002896.SZ
20241203,003021.SZ
20241203,600172.SH
20241203,600278.SH
20241203,600480.SH
20241203,603062.SH
20241203,603214.SH
20241203,603219.SH
20241203,603239.SH
20241203,603305.SH
20241203,603386.SH
20241203,603711.SH
20241203,603728.SH
20241203,603809.SH
20241203,603901.SH
20241203,603922.SH
20241203,605098.SH
20241203,605108.SH
20241203,605555.SH
20241203,605598.SH
20241204,000006.SZ
20241204,000010.SZ
20241204,000572.SZ
20241204,000670.SZ
20241204,000796.SZ
20241204,002021.SZ
20241204,002066.SZ
20241204,002219.SZ
20241204,002547.SZ
20241204,002622.SZ
20241204,002905.SZ
20241204,600189.SH
20241204,600293.SH
20241204,600336.SH
20241204,600577.SH
20241204,600635.SH
20241204,600653.SH
20241204,600708.SH
20241204,600712.SH
20241204,600808.SH
20241204,600935.SH
20241204,600981.SH
20241204,600986.SH
20241204,601969.SH
20241204,603021.SH
20241204,603085.SH
20241204,603116.SH
20241204,603275.SH
20241204,605133.SH
20241205,000912.SZ
20241205,002009.SZ
20241205,002046.SZ
20241205,002747.SZ
20241205,002892.SZ
20241205,002896.SZ
20241205,003021.SZ
20241205,600480.SH
20241205,603214.SH
20241205,603219.SH
20241205,603239.SH
20241205,603305.SH
20241205,603711.SH
20241205,603728.SH
20241205,603809.SH
20241205,603922.SH
20241205,605378.SH
20241205,605555.SH
20241206,001324.SZ
20241206,002069.SZ
20241206,002402.SZ
20241206,002428.SZ
20241206,002598.SZ
20241206,002622.SZ
20241206,002685.SZ
20241206,002905.SZ
20241206,600336.SH
20241206,600708.SH
20241206,603101.SH
20241206,603585.SH
20241206,605133.SH
20241209,000626.SZ
20241209,000882.SZ
20241209,000980.SZ
20241209,002135.SZ
20241209,002296.SZ
20241209,002315.SZ
20241209,002348.SZ
20241209,002355.SZ
20241209,002512.SZ
20241209,003027.SZ
20241209,600106.SH
