stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
sh600439,瑞贝卡,600439,0.0088,871107875.2,1.6380710663,-0.767,9954145.54,-34.95,-34.1245,0.36,0.14164766947,33.3214264816,家用轻工,2024-10-31
sh600444,国机通用,600444,0.2,559031343.95,37.4467615578,-27.1389,29547077.3,77.38,-41.1639,4.27,-0.135759757561,13.8500823251,专用设备,2024-10-26
sh600446,金证股份,600446,-0.1221,3478203358.28,-14.0718954644,-10.14,-115441238.66,-380.99,-2621.1714,-3.0,-0.024279967228,19.1671000806,互联网服务,2024-10-29
sh600448,华纺股份,600448,0.004,2156916801.27,-3.1785278065,0.0357,2523323.83,-24.34,1642.939,0.23,0.159393094495,12.088570591,纺织服装,2024-10-31
sh600449,宁夏建材,600449,0.36,6772632934.84,-9.5543528181,-9.5058,170836448.59,-41.41,74.1061,2.38,0.640305460081,6.5622494506,水泥建材,2024-10-24
sh600452,涪陵电力,600452,0.27,2408402297.08,-11.9775666239,27.3466,420134081.71,-5.9,152.3007,8.18,0.816509521511,20.7110215687,电力行业,2024-10-30
sh600455,博通股份,600455,0.3669,211369406.9,9.6500426012,-0.184,22917021.65,18.91,23.9676,8.1722,1.584422337251,51.1327535593,教育,2024-10-30
sh600456,宝钛股份,600456,1.0812,5508546734.64,-1.8301857026,-6.5707,516567746.33,-5.97,-53.3796,7.6588,1.371995818016,21.4480041901,小金属,2024-10-29
sh600458,时代新材,600458,0.37,13065702990.69,3.6782714129,-1.1405,304675645.15,11.13,-18.7469,5.14,0.230465486769,16.189437594,风电设备,2024-10-31
sh600459,贵研铂业,600459,0.59,36967781940.85,5.36931012,-10.5365,445281645.46,10.96,4.073,6.62,-0.439294518319,2.7297797482,小金属,2024-10-31
sh600460,士兰微,600460,0.02,8163254166.56,18.3215822242,2.8695,28878343.7,115.2591634541,657.7557,0.24,0.087586267785,19.2769285742,半导体,2024-10-31
sh600461,洪城环境,600461,0.76,5642894776.23,-1.2249142939,-5.4032,921821380.3,3.82,12.7722,10.82,1.080973110866,33.9033303646,公用事业,2024-10-28
sh600462,*ST九有,600462,-0.0608,363085387.21,48.1447014736,-1.2413,-37512743.09,-146.67,-393.8134,,-0.069674224963,45.5252048258,通信设备,2024-10-31
sh600463,空港股份,600463,-0.2,234525002.59,-37.9135768459,-17.955,-60418774.74,-4.2348626245,80.6274,-5.71,-0.094712498767,27.838007713,房地产开发,2024-10-31
sh600467,好当家,600467,0.0202,972006952.19,-9.0568350249,-66.0076,29526834.7,-19.91,-86.9827,0.87,0.171492013914,17.070435534,农牧饲渔,2024-10-26
sh600468,百利电气,600468,0.0947,1417122148.19,-7.4976787286,27.8956,102963363.2,6.6,27.6416,4.9,-0.000854727499,24.1787257843,电网设备,2024-10-30
sh600469,风神股份,600469,0.38,4880189568.74,14.7830234107,3.0323,275813491.77,-2.05,-71.1446,8.3,0.095725274801,17.2813082902,橡胶制品,2024-10-29
sh600470,六国化工,600470,0.07,4816938815.03,-8.4797778425,-7.1717,38369589.05,436.0849580335,-63.6057,1.89,0.466527276227,9.9157430514,化肥行业,2024-10-26
sh600475,华光环能,600475,0.5102,7232502726.19,-6.1235446261,-48.438,481316646.31,-6.58,-60.2049,5.69,0.18526853118,16.1175872005,电源设备,2024-10-30
sh600476,湘邮科技,600476,-0.026,293259355.44,-10.6643511132,-31.9729,-4268227.04,81.6364484154,109.204,-3.3,-0.743905218601,16.7094916772,软件开发,2024-10-26
sh600477,杭萧钢构,600477,0.087,5979000069.62,-22.2414996486,-62.9886,205293507.82,-17.27,-52.5924,4.02,-0.253085078033,16.9340586735,水泥建材,2024-10-31
sh600478,科力远,600478,0.012,2464026572.29,2.7324996093,17.1176,20570643.99,-19.48,117.2133,0.76,0.156288085582,13.4896171627,电子元件,2024-10-31
sh600479,千金药业,600479,0.3964,2714645993.63,-2.3125500273,-14.4201,168076563.28,-14.64,-29.6001,6.98,0.115797185998,46.0482475503,中药,2024-10-30
sh600480,凌云股份,600480,0.55,13347813225.4,-0.4232538929,-4.9247,500775272.53,13.23,-42.7988,6.92,1.136497561862,17.435090916,汽车零部件,2024-10-26
sh600481,双良节能,600481,-0.716,10346604131.14,-44.9293423836,23.2646,-1339479226.0,-195.47,91.4691,-21.14,-0.574918142086,-0.3866455918,光伏设备,2024-10-31
sh600482,中国动力,600482,0.34,36619696839.68,12.8311517918,-12.6336,743159786.77,80.46,-30.8688,1.99,4.200820426526,12.8120098886,船舶制造,2024-10-31
sh600483,福能股份,600483,0.7,10485353878.79,1.2216813428,6.8047,1773227323.74,8.38,-11.657,7.89,1.218364069403,21.9898724452,电力行业,2024-10-30
sh600486,扬农化工,600486,2.524,8015697859.55,-13.5651423279,-8.1642,1025830055.54,-24.61,-21.3374,10.21,7.630923601674,24.022254299,农药兽药,2024-10-29
sh600487,亨通光电,600487,0.94,42399340197.21,20.7908654279,6.4437,2314805476.78,28.32,-35.6452,8.58,0.178653591929,15.1478316095,通信设备,2024-10-29
sh600488,津药药业,600488,0.171,2572214567.52,-9.3581675743,-17.7104,186695386.54,23.03,-46.8205,6.21,0.415333287959,44.4275548323,化学制药,2024-10-30
sh600489,中金黄金,600489,0.55,46044851459.23,1.0756273822,13.9511,2643137805.52,27.55,-6.1815,9.93,0.50763661319,15.3992232306,贵金属,2024-10-30
sh600490,鹏欣资源,600490,-0.0529,3255854380.73,-21.7566318213,159.6317,-117039791.26,-169.0750966305,8.5891,-1.93,-0.211395037306,3.5794304285,有色金属,2024-10-31
sh600491,龙元建设,600491,-0.21,6858169965.22,-4.843827274,-12.8601,-316368057.51,45.2421322761,43.1987,-2.97,0.35826251704,19.7654522897,工程建设,2024-10-29
sh600493,凤竹纺织,600493,0.2301,727893834.46,1.4154264816,5.1281,62578746.42,-7.35,1218.2485,5.5216,0.055751355,13.0782991259,纺织服装,2024-10-30
sh600495,晋西车轴,600495,0.005,872962348.02,7.6015833332,140.4449,6008907.32,173.73,583.7493,0.19,-0.124691615129,9.4748780285,交运设备,2024-10-30
sh600496,精工钢构,600496,0.2389,12046393856.7,4.2642087141,3.5862,475495614.77,-11.24,15.2881,5.47,0.113402063325,13.0571391185,水泥建材,2024-10-29
sh600497,驰宏锌锗,600497,0.2895,14651922034.57,-11.1923541606,-6.3967,1473840870.92,-15.79,37.5134,8.92,0.50818641442,19.5233031584,有色金属,2024-10-25
sh600498,烽火通信,600498,0.33,21153838661.46,-6.2298607493,-16.907,393514364.97,20.07,0.4952,2.95,-1.35066205742,22.1292792066,通信设备,2024-10-26
sh600499,科达制造,600499,0.372,8563795900.0,21.8506380066,4.6861,702895100.0,-65.19,73.7423,6.11,0.012269218963,26.8960917203,专用设备,2024-10-30
sh600500,中化国际,600500,-0.14,39491389459.36,-8.1889664272,-4.3135,-516329171.51,4.3241630947,-277.325,-3.38,0.176619638217,2.3075349012,化学制品,2024-10-31
sh600501,航天晨光,600501,-0.38,1302616962.06,-45.8306817387,-20.4147,-163501071.87,-980.54,12.9289,-7.47,-2.452250288805,11.8929064293,专用设备,2024-10-30
sh600502,安徽建工,600502,0.56,53963422119.49,-9.9561209615,2.9043,962043938.34,-9.55,15.3153,7.43,-3.06154654507,12.2160187088,工程建设,2024-10-26
sh600503,华丽家族,600503,0.0011,262802218.5,92.527612434,151.9071,1692288.71,-88.71,88.1195,0.0464,-0.186782465777,49.281834179,房地产开发,2024-10-26
sh600505,西昌电力,600505,0.0136,1052025338.35,1.8673546687,17.9058,4950432.45,115.21,329.2477,0.41,0.564613913391,19.3847393609,电力行业,2024-10-31
sh600506,统一股份,600506,0.1387,1828696965.46,3.1032641339,9.1908,26639691.52,193.3928087128,123.6616,6.42,1.567562383249,19.5264453452,石油行业,2024-10-29
sh600507,方大特钢,600507,0.08,18864152096.23,-4.1958321164,-11.1372,188995525.23,-67.79,-62.3602,2.03,0.626628110166,4.1048977961,钢铁行业,2024-10-30
sh600508,上海能源,600508,0.87,7233532303.02,-14.8792639896,-6.1346,625678804.35,-52.9,-8.7637,4.91,1.148050781882,22.9240577767,煤炭行业,2024-10-24
sh600509,天富能源,600509,0.3645,6744841673.91,5.9505051294,-3.2325,493878747.35,20.9,8.8125,6.44,0.529958936867,19.3020973062,电力行业,2024-10-19
sh600510,黑牡丹,600510,0.08,1812348476.73,-69.5201257658,-26.3619,79366150.76,-79.93,1088.6437,0.77,-1.178388047637,23.2054213022,房地产开发,2024-10-25
sh600511,国药股份,600511,1.9632,38028539709.49,4.1031661724,5.0472,1481271832.85,1.3,-11.144,9.17,-1.364931133236,7.0178409037,医药商业,2024-10-24
sh600512,腾达建设,600512,0.1,2346207219.15,-9.9702631421,-31.1866,156161756.6,6.17,793.5955,2.49,-0.233331587207,11.1977567184,工程建设,2024-10-29
sh600513,联环药业,600513,0.32,1644578576.25,10.8650869251,-13.3207,92699157.34,4.34,-1.7509,6.71,0.084230425102,49.8945857285,化学制药,2024-10-30
sh600515,海南机场,600515,0.0187,3092091676.82,-31.8400807251,-20.4698,212860007.44,-73.05,-208.2396,0.92,-0.099566314614,39.9772856047,航空机场,2024-10-29
sh600516,方大炭素,600516,0.0646,3150858656.23,-18.7367483083,-17.104,256606533.8,-33.23,10383.1617,1.5,0.138661125089,17.8347696403,非金属材料,2024-10-31
sh600517,国网英大,600517,0.254,7693679066.15,4.64,-8.2394,1452432107.05,26.26,7.1823,6.98,0.695062073598,14.876600202,多元金融,2024-10-30
sh600518,康美药业,600518,0.0,3873558308.67,9.604570835,9.9065,5015537.6,103.3886680052,-229.6268,0.07,-0.025223278423,14.1596574375,中药,2024-10-31
sh600519,贵州茅台,600519,48.42,123122542625.45,16.9078383241,7.3173,60827552118.51,15.04,8.5171,26.09,35.36177679777,91.5313752514,酿酒行业,2024-10-26
sh600520,文一科技,600520,0.11,233852492.36,-9.2844681106,-2.9072,17866127.43,120.0711765894,48.8157,4.91,0.318940425488,22.9417775618,专用设备,2024-10-26
sh600521,华海药业,600521,0.71,7247654219.7,16.7551968907,-19.4053,1031268135.45,42.92,-40.823,12.13,1.279956915797,62.6639089544,化学制药,2024-10-31
sh600522,中天科技,600522,0.68,34315631031.31,4.7781558549,-2.0776,2310776480.77,-13.12,3.3273,6.73,-0.123989744142,15.8329763624,通信设备,2024-10-30
sh600523,贵航股份,600523,0.29,1720880186.33,1.6418045955,6.2438,117199272.56,5.24,16.1585,3.99,-0.150973882453,22.080126108,汽车零部件,2024-10-26
sh600525,长园集团,600525,-0.0451,5512011139.24,-6.0021323976,8.5692,-59253788.6,-158.42,80.3488,-1.14,-0.028372384562,36.1007339565,电网设备,2024-10-29
sh600526,菲达环保,600526,0.18,2157803970.53,-12.5898136368,-19.5481,159217310.52,21.93,-33.5381,3.78,0.424104247716,25.1458622405,环保行业,2024-10-29
sh600527,江南高纤,600527,0.0174,411109865.25,-22.7026001746,8.0514,30101726.3,-15.79,-28.6439,1.37,0.07654934871,13.4295786909,化纤行业,2024-10-31
sh600528,中铁工业,600528,0.56,20539047905.65,-5.5560338332,-4.3486,1318544491.19,-11.25,-17.7054,4.7,-0.696307042126,18.8359464207,交运设备,2024-10-31
sh600529,山东药玻,600529,1.0856,3824950899.24,4.1157851661,-6.0287,720431146.66,17.29,-3.5824,9.37,1.225226763283,32.1005800836,医疗器械,2024-10-29
sh600530,交大昂立,600530,0.01,236896509.26,-5.4746120102,-8.973,6737418.17,122.6373818171,-46.6218,2.0,0.011114556948,28.7179291044,食品饮料,2024-10-30
sh600531,豫光金铅,600531,0.5081,29017114456.66,13.3564028422,-1.4652,554156879.15,13.64,-47.1647,10.99,1.062603630624,7.5226292056,有色金属,2024-10-30
sh600533,栖霞建设,600533,-0.1657,1315610206.95,-65.7027715122,-22.5516,-174007011.55,-1333.0232746478,73.3096,-4.23,-0.554521589,19.3978920375,房地产开发,2024-10-31
sh600535,XD天士力,600535,0.56,6462559794.57,-1.6561528325,-9.9981,842201236.32,-18.41,-50.9959,6.7,0.796499048802,66.7993121464,中药,2024-10-26
sh600536,中国软件,600536,-0.4,2920485935.39,-29.7727712303,-26.8908,-337551067.81,20.05,59.9106,-15.76,-1.388491333497,44.793445165,软件开发,2024-10-30
sh600537,亿晶光电,600537,-0.48,2709277524.0,-58.925178165,-56.0761,-572052974.72,-289.62,60.4861,-25.56,0.132220490805,-9.9448856141,光伏设备,2024-10-30
sh600538,国发股份,600538,-0.04,263478867.98,-6.9852552327,-2.7202,-20882634.26,-32.7773448876,-27.2271,-2.43,-0.035929358862,24.9110629832,农药兽药,2024-10-30
sh600539,狮头股份,600539,-0.0309,319404164.41,-0.2536440655,-17.4138,-7108941.34,58.4212836936,37.2003,-2.0422,-0.191481098087,23.5040632137,环保行业,2024-10-31
sh600540,新赛股份,600540,-0.1018,618298525.33,15.2454310733,-34.511,-59155128.59,-526.92,-2282.4285,-8.4536,0.594657942774,-3.5684515531,农牧饲渔,2024-10-30
sh600543,莫高股份,600543,-0.08,224501623.09,61.5765533067,-21.0409,-27238268.63,-27.7707793603,-79.4807,-3.17,-0.134973381041,19.4264253994,酿酒行业,2024-10-31
sh600545,卓郎智能,600545,-0.0665,2832256000.0,-34.0533565368,14.0279,-118817000.0,-341.9,-16.7746,-3.66,-0.011005573852,18.7120090839,专用设备,2024-10-30
sh600546,山煤国际,600546,1.05,21964982320.12,-23.9934954294,2.6806,2081743337.73,-47.91,11.8244,12.89,1.811925241685,34.6685469419,煤炭行业,2024-10-26
sh600547,山东黄金,600547,0.39,67005642863.49,62.1505445399,-20.8235,2065816231.17,53.57,-0.1793,7.42,2.278878572079,14.8773076525,贵金属,2024-10-29
sh600548,深高速,600548,0.566,5859778932.6,-8.0283498114,22.3385,1374015126.12,-10.71,98.1385,6.66,1.261897485536,39.0375445803,铁路公路,2024-10-31
sh600549,厦门钨业,600549,0.9913,26369085913.45,-10.6985984212,3.5475,1402388931.27,20.78,-34.556,12.02,1.616845070575,18.4369340687,小金属,2024-10-26
sh600550,保变电气,600550,0.046,3172980176.29,54.851796387,10.1667,84398754.98,216.0236308468,197.8006,15.39,-0.328969238195,16.2159051032,电网设备,2024-10-29
sh600551,时代出版,600551,0.3856,6276223525.6,0.9469722484,-34.1379,261472715.11,-0.3,-18.2998,4.56,0.403953385662,9.4155428112,文化传媒,2024-10-26
sh600552,凯盛科技,600552,0.1184,3574274357.32,-5.463122712,42.297,111837975.39,16.41,152.0255,2.71,-0.134090506415,18.684144011,光学光电子,2024-10-31
sh600556,天下秀,600556,0.0362,3045295579.97,-3.9232708552,0.1457,65415957.3,-41.92,-33.1649,1.69,-0.042067115046,17.1213235464,文化传媒,2024-10-29
sh600557,康缘药业,600557,0.62,3109535857.51,-11.0552555719,-5.6658,357144879.13,2.18,-21.858,6.85,1.04421574177,74.2032705469,中药,2024-10-31
sh600558,大西洋,600558,0.096,2748490669.04,1.9521818889,-9.7723,86191840.19,20.7,-23.5225,3.75,0.222110092832,13.6329122224,通用设备,2024-10-29
sh600559,老白干酒,600559,0.61,4087543397.55,6.2892204655,20.7535,556188673.45,33.0,49.7713,11.11,0.70212070627,66.209643686,酿酒行业,2024-10-31
sh600560,金自天正,600560,0.17,482628022.22,-27.7318324982,30.3326,38227263.7,1.58,198.2561,4.05,-0.394323235165,25.3367966965,专用设备,2024-10-25
sh600561,江西长运,600561,0.01,1099531996.88,-3.4564623121,-1.698,2386623.85,105.7914501744,-106.2561,0.27,0.697582663824,-4.4091505957,铁路公路,2024-10-26
sh600562,国睿科技,600562,0.3,1985134690.57,-6.5714748753,-57.1884,368295556.65,-6.45,-90.1505,6.51,-0.518291978726,40.1630610274,通信设备,2024-10-26
sh600563,法拉电子,600563,3.44,3439073688.39,19.7670245845,16.2626,774767524.51,8.43,9.9258,15.94,4.240585088578,34.1133308338,电子元件,2024-10-31
sh600566,济川药业,600566,2.071,5805134511.2,-11.192546295,8.5106,1902829554.86,-2.13,14.4982,13.69,1.887278775372,79.2576277778,中药,2024-10-26
sh600567,山鹰国际,600567,0.016,21602124745.32,1.3614279318,-3.1394,68514584.28,158.8614811113,-160.4598,0.5,0.758639569757,7.7458837911,造纸印刷,2024-10-31
sh600568,ST中珠,600568,-0.0471,383899359.14,0.7992958731,8.5113,-92418454.93,64.0,36.0553,-3.8383,0.003782616672,21.9227701991,综合行业,2024-10-31
sh600569,安阳钢铁,600569,-0.757,24169889350.12,-25.6720473053,-28.6687,-2175653622.31,-143.3784903305,-17.1333,-45.0,-0.626488728176,-3.9261686187,钢铁行业,2024-10-31
sh600570,恒生电子,600570,0.24,4187756325.06,-4.1178120298,-17.9807,445518785.78,-26.57,529.4285,5.41,-0.522989016038,69.3092640658,软件开发,2024-10-31
sh600571,信雅达,600571,-0.013,1276272908.92,-8.7734567338,27.8883,-5727087.56,-110.75,664.0777,-0.49,-0.93696225481,22.9052716372,互联网服务,2024-10-31
sh600572,康恩贝,600572,0.205,4913007257.68,-5.2323623249,-9.8295,518457602.54,-16.81,-17.9833,7.53,0.178384596348,53.73651398,中药,2024-10-30
sh600573,惠泉啤酒,600573,0.319,591056788.54,0.0369309207,17.6097,79673029.53,24.47,82.228,6.19,0.86466424764,34.5159673208,酿酒行业,2024-10-25
sh600575,淮河能源,600575,0.22,23594826722.28,12.7316782574,-8.625,842434805.58,25.85,0.7934,7.36,0.505030244591,7.1693134079,物流行业,2024-10-26
sh600576,祥源文旅,600576,0.1036,623537022.51,8.641479236,9.2147,110181722.84,-16.22,7.1461,3.97,0.158010951595,49.0367490914,旅游酒店,2024-10-30
sh600577,精达股份,600577,0.2,16086525854.69,22.3830837414,-2.2517,415852153.89,33.84,-29.409,7.8,-0.32805574625,5.9517639985,电网设备,2024-10-30
sh600578,京能电力,600578,0.19,25004475414.78,5.7335700324,22.0581,1415458100.2,70.79,12.8743,5.87,0.663738341575,11.0173732074,电力行业,2024-10-26
sh600579,中化装备,600579,-2.17,6980056153.34,-15.1154339373,11.2923,-1078753426.24,13.4342244407,-143.8338,,-0.658112498434,18.2524029131,专用设备,2024-10-31
sh600580,卧龙电驱,600580,0.4911,12194452282.37,1.0570647818,-0.4781,638209013.47,-30.92,44.1584,6.59,0.633881515734,25.4564227045,电机,2024-10-31
sh600581,八一钢铁,600581,-0.935,14822222330.47,-16.6376709949,-7.0476,-1445416890.68,-95.5698771941,-135.3434,-134.86,1.328021753359,-2.4190911805,钢铁行业,2024-10-30
sh600582,天地科技,600582,0.526,21987268125.84,0.3739133431,-5.6727,2175619816.34,10.34,-23.4264,9.19,-0.392369940527,32.4783374719,专用设备,2024-10-30
sh600583,海油工程,600583,0.39,20426013000.0,-2.5631764296,-9.8107,1744576400.0,27.11,-24.0498,6.84,0.892128381102,11.7694916771,采掘行业,2024-10-28
sh600584,长电科技,600584,0.6,24977909038.59,22.2618774489,9.7964,1076362902.49,10.55,-5.5729,4.07,2.198429853798,12.9311314301,半导体,2024-10-26
sh600585,海螺水泥,600585,0.99,68150360320.0,-31.2700233924,-6.8206,5198463674.0,-40.05,2.7143,2.8,1.952668825707,19.541358645,水泥建材,2024-10-30
sh600586,金晶科技,600586,0.2095,5061632594.36,-12.7976872929,-14.8197,296938098.35,-29.74,-78.7446,4.96,0.316098438706,17.867337691,玻璃玻纤,2024-10-30
sh600587,新华医疗,600587,1.17,7423276804.99,1.4549461957,-15.8498,617001476.94,6.63,-51.4176,8.33,-0.05960083632,26.3136010614,医疗器械,2024-10-30
sh600588,用友网络,600588,-0.44,5738120114.0,0.532262282,-5.9915,-1455368589.0,-41.2441161673,-94.0172,-15.78,-0.598808220811,48.8273963831,软件开发,2024-10-31
sh600589,大位科技,600589,-0.019,306120013.95,10.0306835345,-5.082,-27806296.79,77.12754528,122.9643,-4.52,0.070432265016,11.0280556029,互联网服务,2024-10-30
sh600590,泰豪科技,600590,-0.2347,2582655443.32,4.0769443309,-3.7226,-200176083.98,-237.25,-122.1514,-5.92,0.163987365867,18.0253324048,电网设备,2024-11-09
sh600592,龙溪股份,600592,0.4145,1583175638.98,12.1809101274,2.3049,165606840.89,-0.27,247.6246,6.49,-0.068918621829,21.6582779742,通用设备,2024-10-30
sh600593,大连圣亚,600593,0.8164,427216870.47,7.7369799878,106.8907,105156828.58,-4.49,743.8358,38.28,1.638315300776,65.6687600823,旅游酒店,2024-10-30
sh600594,益佰制药,600594,-0.214,1713840317.37,-19.7953554079,-8.3783,-169151279.27,-199.58,-64.7216,-6.087,0.252300049992,62.195537647,中药,2024-10-26
sh600595,中孚实业,600595,0.18,16732989259.85,22.6533073724,-1.2564,727279535.07,-8.37,-28.9902,5.16,0.194184687478,11.0534641386,有色金属,2024-10-26
sh600596,新安股份,600596,0.1015,11828211962.51,-3.7632033955,-26.0166,137003703.16,-22.18,-71.8296,1.08,0.105076281832,10.0034031948,农药兽药,2024-10-29
sh600597,光明乳业,600597,0.08,18412967670.0,-10.8948881737,-9.4873,116361522.0,-63.94,-251.7847,1.33,0.612367688568,19.2840345111,食品饮料,2024-10-31
sh600598,北大荒,600598,0.758,4358227176.78,9.5034297872,-41.1995,1347430672.89,4.13,-15.1567,17.21,1.671782860212,38.1687176516,农牧饲渔,2024-10-29
sh600599,ST熊猫,600599,0.175,209623987.42,8.2817033274,-52.616,29005861.7,-35.17,-68.422,4.905,0.079122715904,35.7825910017,化学制品,2024-10-31
sh600600,青岛啤酒,600600,3.667,28959288497.0,-6.5167416858,-10.3578,4989889602.0,1.67,-34.0525,17.17,4.567309222399,41.7621034897,酿酒行业,2024-10-30
