stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,市盈率-动态,市净率,总市值,流通市值,流通股本(万股)
sz300242,佳云科技,300242.0,-0.0206,520196363.89,230.8914545335,0.8185,-13042773.21,16.15,79.8126,-4.49,-0.071979640152,5.19331329,文化传媒,2025-04-29,-45.08,9.91,2652440836.0,2652439390.0,634554878.0
sz300243,瑞丰高材,300243.0,0.02,473848397.23,-2.914534678,-10.7264,5283469.98,-45.96,136.4544,0.46,-0.043968640712,13.4866342829,塑料制品,2025-04-25,124.93,2.55,2699597681.0,2096853202.0,194513284.0
sz300244,迪安诊断,300244.0,-0.0344,2365125686.41,-20.4466459033,-19.5019,-21005565.65,-190.66,95.6968,-0.32,-0.270755333588,26.3939188931,医疗服务,2025-04-29,498.05,1.59,10237163162.0,8213899419.0,501459061.0
sz300245,天玑科技,300245.0,0.01,143349246.69,136.3453548131,-29.0033,3246500.42,-1.62,107.4879,0.25,0.031176315986,24.4518935602,互联网服务,2025-04-29,-69.2,3.78,4720669845.0,4710558320.0,312786077.0
sz300246,宝莱特,300246.0,0.0546,247732813.14,-7.1690542066,-2.0715,14448489.46,298.35,124.997,1.18,-0.079783186523,27.3926373942,医疗器械,2025-04-25,866.22,1.95,2275353454.0,1816828243.0,211259098.0
sz300247,融捷健康,300247.0,0.0385,251599497.82,42.6838567296,18.1261,30984169.91,48.78,197.4273,2.87,0.086779085031,34.0199723376,家电行业,2025-04-25,35.28,3.01,3352848105.0,3349658055.0,803275313.0
sz300248,新开普,300248.0,-0.0722,137992836.95,-16.134134306,-66.7208,-34372496.27,-51.4,-134.4297,-1.6,-0.143756926876,53.3185715623,互联网服务,2025-04-24,-100.47,2.99,6263981368.0,5379837383.0,409113109.0
sz300249,依米康,300249.0,0.016,318312509.25,26.4379123935,-28.8691,7039262.72,34.77,107.4462,2.17,-0.101267851468,17.1559517591,软件开发,2025-04-29,240.09,22.61,7162334782.0,6071890939.0,373425027.0
sz300250,初灵信息,300250.0,0.0001,54678718.76,-33.8619964194,-12.8491,28222.67,-98.12,100.1291,0.01,-0.004407075537,60.2257744088,互联网服务,2025-04-29,844.62,11.14,5822635429.0,4288734078.0,157674047.0
sz300251,光线传媒,300251.0,0.69,2974532741.51,177.8710870158,1969.0396,2015782039.23,374.79,1293.7442,20.63,1.66524616997,78.3190759214,文化传媒,2025-04-22,12.74,5.48,56823607928.0,53758820244.0,2775365010.0
sz300252,金信诺,300252.0,0.0,563120733.34,20.8773390221,3.0755,3199169.97,114.53,-53.9093,0.15,-0.16740685487,18.9433095612,通信设备,2025-04-24,927.76,4.39,9568122901.0,8074543808.0,558791959.0
sz300253,卫宁健康,300253.0,0.0024,344975742.42,-30.2363922203,-60.2986,5289433.21,-68.18,107.9257,0.09,-0.011661869658,34.4607551146,软件开发,2025-04-25,-86.35,3.54,20373183101.0,17613592400.0,1914520913.0
sz300254,仟源医药,300254.0,0.043,181736278.48,-4.0936424373,-23.573,10390380.78,-43.17,629.2745,3.66,0.020769872972,69.5091611683,化学制药,2025-04-19,3558.0,9.11,2710263397.0,2400116325.0,226854095.0
sz300255,常山药业,300255.0,0.0041,258703492.68,-12.1009258445,4.828,3782609.17,106.13,101.4732,0.24,0.112062547199,23.1002561198,化学制药,2025-04-29,-719.57,27.31,41863222993.0,41801047243.0,917695878.0
sz300256,星星科技,300256.0,-0.003,328108254.67,45.0201699603,-4.483,-7280076.5,72.1,98.518,-1.0,0.028029271996,8.7420618262,消费电子,2025-04-25,-528.21,10.76,9890195163.0,9781195163.0,2243393386.0
sz300257,开山股份,300257.0,0.09,1096291598.5,6.0286512525,-2.5549,88314165.73,7.94,-11.8309,1.35,0.024184142582,35.0511520572,通用设备,2025-04-29,40.25,2.34,15331788328.0,14730869786.0,954690200.0
sz300258,精锻科技,300258.0,0.0783,512467669.63,1.7410992532,-8.1574,40185404.18,-14.38,-7.8525,1.05,0.228397314773,24.2774942368,汽车零部件,2025-04-19,75.26,1.96,9120886518.0,8884634021.0,569893138.0
sz300259,新天科技,300259.0,0.0239,141321601.11,-13.1638612558,-52.3188,27207296.13,85.16,-64.2369,0.98,0.007666604999,44.3257838632,仪器仪表,2025-04-25,28.76,1.54,4538829882.0,4537788936.0,1169533231.0
sz300260,新莱应材,300260.0,0.125,672778848.93,-2.3274459524,-2.1446,50987673.8,-25.56,80.0947,2.57,0.2817891474,23.8154507881,通用设备,2025-04-29,86.14,9.02,18620456296.0,13133502909.0,287636945.0
sz300261,雅本化学,300261.0,-0.0134,315662234.29,43.5206288624,20.3798,-12756486.98,72.01,93.653,-0.64,-0.037912360264,20.8075616957,农药兽药,2025-04-26,-395.62,3.41,6858763434.0,6665553640.0,936173264.0
sz300263,隆华科技,300263.0,0.05,638752377.52,-0.4640365829,-18.1585,44990130.72,-18.11,290.0678,1.38,0.008514754788,21.8034511246,通用设备,2025-04-23,38.02,2.14,8487051676.0,7999338997.0,975529146.0
sz300264,佳创视讯,300264.0,0.0045,56102722.04,207.339513596,-21.4528,1940141.05,115.85,107.8095,6.91,-0.023396681731,25.1616625481,互联网服务,2025-04-23,-172.33,130.0,2559293657.0,2200347981.0,370428953.0
sz300265,通光线缆,300265.0,0.01,396250205.74,-12.984486848,-42.4683,5584851.52,-49.47,209.17,0.25,-0.103651918938,19.347797182,电网设备,2025-04-26,118.52,1.86,4193449108.0,4190707540.0,458000824.0
sz300266,兴源环境,300266.0,-0.0166,165961322.29,-4.699412517,-52.603,-25869351.48,-29.13,82.5296,-33.04,0.030170221357,11.1537905306,环保行业,2025-04-28,-57.83,71.77,4039899016.0,4037328136.0,1552818514.0
sz300267,尔康制药,300267.0,0.0136,353547866.17,28.1948990173,23.9114,28112585.22,868.91,108.0806,0.63,-0.002011295018,26.1349730889,化学制药,2025-04-23,92.62,1.56,6971604461.0,4807684592.0,1422391891.0
sz300268,*ST佳沃,300268.0,-1.0385,677514772.36,-34.0894778382,-14.3714,-180913426.83,-105.49,33.6325,,-1.408979553617,-7.9787917364,农牧饲渔,2025-04-25,-2.18,-1.8,1829100000.0,1403928750.0,133707500.0
sz300269,联建光电,300269.0,-0.0081,105418398.91,-26.4771586039,-46.1845,-4472673.64,-96.66,-133.806,-5.13,-0.01512550031,28.5614142895,互联网服务,2025-04-26,-619.66,31.1,2690657743.0,2575830055.0,525679603.0
sz300270,中威电子,300270.0,-0.0459,13804899.15,-51.4390138872,-81.347,-13817568.96,-379.44,-11.0221,-2.3,-0.044009247002,30.2176916664,计算机设备,2025-04-29,-38.97,5.36,3046228642.0,2624958295.0,260930248.0
sz300271,华宇软件,300271.0,-0.06,271051256.32,11.5893820415,-60.5401,-45406010.97,47.79,81.9263,-1.2,-0.282672557733,30.1189555173,互联网服务,2025-04-26,-38.19,1.7,6316276036.0,6202546681.0,797242504.0
sz300272,开能健康,300272.0,0.0439,405475102.35,6.3145047312,-6.6722,24810870.17,11.3,4310.1,2.01,0.163543262174,41.1263597428,家电行业,2025-04-29,28.16,2.74,3950092789.0,3000489217.0,464472015.0
sz300274,阳光电源,300274.0,1.85,19036447901.21,50.9201879614,-31.7959,3826160917.33,82.52,11.3316,9.39,0.863520592399,35.1339804115,光伏设备,2025-04-26,21.71,7.89,335818786460.0,257501136549.0,1589709449.0
sz300275,梅安森,300275.0,0.0423,96867507.56,4.6938286144,-34.8454,12884129.93,3.92,38.7581,1.43,-0.072188959928,45.5788473784,仪器仪表,2025-04-28,67.74,4.18,3891996000.0,3429719270.0,271124053.0
sz300276,三丰智能,300276.0,0.0042,289411049.88,-31.8806702065,-33.5675,5814447.74,-44.94,-45.7364,0.3,0.000307815851,14.7642911035,专用设备,2025-04-29,320.66,7.12,13996419470.0,10560669369.0,1057124061.0
sz300277,海联讯,300277.0,-0.003,25571885.66,-11.3378678817,-73.6808,-1007367.12,-882.47,-120.3962,-0.2,-0.074462717194,19.4854657425,互联网服务,2025-04-26,1625.84,10.46,5091330000.0,5085589715.0,341314746.0
sz300278,华昌达,300278.0,0.0026,369504124.32,-51.2675818957,-35.3288,3718059.08,-87.81,7784.3314,0.21,0.049693009594,16.3955795518,通用设备,2025-04-18,1477.39,4.41,7789855664.0,7765517186.0,1417065180.0
sz300279,和晶科技,300279.0,0.0784,459911920.32,-13.2968645623,-10.2622,38357822.03,362.86,6468.7363,3.87,0.08636905933,16.7429736386,消费电子,2025-04-19,42.14,3.64,3697592144.0,3497781080.0,462669455.0
sz300280,紫天科技,,,,,,,,,,,,,,5.46,0.05,61584983.0,60980184.0,160474169.0
sz300281,金明精机,300281.0,0.005,93110780.12,-14.5038517594,-11.7546,2269539.54,-49.66,131.4611,0.18,-0.063534459698,16.416246798,专用设备,2025-04-25,215.1,2.47,3120980671.0,2960078044.0,397325912.0
sz300283,温州宏丰,300283.0,-0.03,756573128.93,39.8682016847,-18.2127,-15029059.74,-17.08,75.418,-1.77,-0.151698109416,8.5464934423,电网设备,2025-04-25,-451.63,3.23,3444059078.0,2544824219.0,367218502.0
sz300284,苏交科,300284.0,0.0341,809157243.49,-8.9973168042,-55.4057,43111646.83,-19.06,-39.4686,0.51,-0.377469292547,29.0676026956,工程咨询服务,2025-04-22,56.53,1.27,10784549190.0,10225389146.0,1197352359.0
sz300285,国瓷材料,300285.0,0.14,974930993.3,17.9355415334,-9.7618,135758696.86,1.8,10.7516,2.0,0.091836890381,36.7740080338,化学制品,2025-04-26,33.55,3.23,22254118034.0,18778816985.0,841344847.0
sz300286,安科瑞,300286.0,0.25,243255239.93,0.5807386947,-1.7547,52176139.7,15.33,358.9903,3.71,0.104637336204,47.5008152479,电网设备,2025-04-22,24.69,2.86,6199396672.0,4344809423.0,175760899.0
sz300287,飞利信,300287.0,-0.0192,115544583.98,-27.1447297111,-24.6555,-27527753.27,-1.44,66.906,-2.37,-0.024199902511,12.2780911847,互联网服务,2025-04-29,-62.33,7.6,8425057253.0,7737962952.0,1318221968.0
sz300288,朗玛信息,300288.0,0.0192,72986749.97,-8.1461309981,-9.7179,6495378.69,2.77,101.1744,0.6,0.065268069788,35.1054570734,互联网服务,2025-04-25,166.33,4.41,4802147322.0,3645851046.0,256569391.0
sz300289,利德曼,300289.0,-0.0023,78908717.94,-16.6082369984,-10.744,-1251725.54,53.73,98.3567,-0.08,0.019659449066,53.5641180258,医疗器械,2025-04-25,-483.76,2.48,4107286727.0,4100831477.0,543156487.0
sz300290,荣科科技,300290.0,-0.0402,121638055.62,0.5181607753,-58.4103,-25713502.34,-84.9,-795.1779,-3.18,-0.144472957402,33.9105697224,互联网服务,2025-04-26,-331.39,23.1,18046855771.0,18041492345.0,639542444.0
sz300291,百纳千成,300291.0,-0.0009,68611299.32,38.0136155069,-3.0986,-823543.93,-123.37,99.7571,-0.03,-0.012924070678,13.4169657494,文化传媒,2025-04-28,-158.88,2.0,6254147283.0,6168418196.0,928978644.0
sz300292,吴通控股,300292.0,0.03,1144575916.72,5.0160799704,5.4653,35095854.54,6.88,179.3586,2.51,-0.07597336809,10.0498813691,通信服务,2025-04-23,53.29,4.51,6494142474.0,5401172895.0,1115944813.0
sz300293,蓝英装备,300293.0,-0.0148,257512063.78,-8.1388947064,-34.5464,-5003623.81,-687.55,74.0371,-0.59,0.023807923036,29.2357084926,专用设备,2025-04-25,-257.47,8.83,8474490174.0,7019611362.0,280335917.0
sz300294,博雅生物,300294.0,0.28,535876732.9,19.4946373086,9.408,139484155.03,-8.25,987.7533,1.85,-0.083529205818,53.8016274078,生物制品,2025-04-25,27.59,1.65,12434773879.0,12434773879.0,504248738.0
sz300295,三六五网,300295.0,-0.01,22349109.67,-43.0482665351,-12.3335,-2030863.08,-131.1,97.3584,-0.18,1.220525142554,75.3713524553,互联网服务,2025-04-24,-144.75,2.12,2381548248.0,2104125153.0,167525888.0
sz300296,利亚德,300296.0,0.0283,1663668423.06,-7.5941530813,-1.2644,76554928.11,-24.37,107.1501,0.96,0.051136355894,26.5177633394,光学光电子,2025-04-24,57.07,2.46,19607595315.0,16442359358.0,2274185250.0
sz300298,三诺生物,300298.0,0.1302,1041603772.08,2.7647984994,-17.4035,72115093.5,-10.9,1.6438,2.13,0.349265839464,48.6927925815,医疗器械,2025-04-29,30.9,3.47,11166103134.0,8994398636.0,451299480.0
sz300299,富春股份,300299.0,0.0146,83420324.48,63.6602147058,-13.4544,10096302.92,171.97,110.6372,2.28,-0.005143381215,46.3627780053,游戏,2025-04-24,-231.16,10.45,4486950553.0,4479950053.0,689223085.0
sz300300,ST峡创,300300.0,-0.02,31703625.43,38.5978786467,-60.9161,-10542650.76,62.81,-118.2658,-6.47,-0.051623492059,0.4923143895,互联网服务,2025-04-28,306.86,20.12,3294224486.0,3294014783.0,666804612.0
sz300301,*ST长方,300301.0,-0.0289,117875840.0,-13.9357494377,-7.0633,-23955869.54,-631.43,-458.2596,-127.1,-0.030660743578,23.7341740852,光学光电子,2025-04-28,-17.01,9.62,1842308667.0,1753526316.0,789876719.0
sz300302,同有科技,300302.0,-0.0549,47519457.15,-49.2959189878,-22.059,-26318930.21,-1008.38,91.5646,-2.5,-0.043551964507,41.8621318573,软件开发,2025-04-29,-263.22,9.25,9676336082.0,7446352540.0,368813895.0
sz300303,聚飞光电,300303.0,0.05,779355779.13,21.081415413,-7.7778,70660975.78,-3.2,-36.4262,1.89,0.110409636117,22.7258480007,光学光电子,2025-04-19,40.99,2.77,10178203739.0,9548305519.0,1327997986.0
sz300304,云意电气,300304.0,0.11,522659574.74,10.5469087264,-11.2115,97244412.03,-6.57,3.6483,3.19,0.058119412021,32.028651987,汽车零部件,2025-04-24,27.2,3.73,12056913248.0,11746502195.0,855535484.0
sz300305,裕兴股份,300305.0,-0.1506,230816865.69,-15.4220392992,-6.8356,-56535086.84,1.54,70.7912,-2.6,0.016108296607,-8.7971509878,塑料制品,2025-04-28,-9.43,1.12,2338743819.0,2002784216.0,321474192.0
sz300306,远方信息,300306.0,0.04,80413747.03,-6.1284753367,-41.7118,11280664.43,-14.12,-70.2954,0.73,-0.065807567322,66.8100391342,仪器仪表,2025-04-16,49.47,2.3,3335088847.0,1954270876.0,157602490.0
sz300307,慈星股份,300307.0,0.1,608303451.9,2.7335521514,40.1863,76109585.08,-66.46,395.6161,2.34,0.040121815359,30.6570917965,专用设备,2025-04-29,26.32,1.72,5559741432.0,5475478638.0,782211234.0
sz300308,中际旭创,300308.0,1.44,6674176487.23,37.8236822825,1.9027,1582876128.67,56.83,11.5623,7.94,1.959317953723,36.7009988471,通信设备,2025-04-21,56.14,20.05,448536249069.0,446268434574.0,1105500482.0
sz300310,宜通世纪,300310.0,-0.0122,608114432.73,-4.1469159961,-15.3165,-10771559.48,-398.84,80.2977,-0.57,-0.131001416103,7.5721050154,通信服务,2025-04-24,-1490.53,2.77,5263501430.0,4130585963.0,691890446.0
sz300311,任子行,300311.0,-0.0554,50874833.52,108.459853424,-77.245,-37328187.39,46.62,-176.0153,-5.88,-0.007992190834,47.3613762304,软件开发,2025-04-28,-22.99,5.33,3186270610.0,2541945010.0,537409093.0
sz300313,ST天山,300313.0,-0.0158,24648491.4,40.5020449654,-21.2863,-4959240.35,31.19,79.6063,,-0.022832137916,11.4253678828,农牧饲渔,2025-04-29,-167.39,-225.49,2610231483.0,1645922260.0,197352789.0
sz300314,戴维医疗,300314.0,0.0784,121163868.56,-21.9953156022,-2.3662,22567669.04,-40.78,473.3552,1.91,-0.111943617639,57.127699365,医疗器械,2025-04-28,39.21,3.34,3997440000.0,1995131298.0,143741448.0
sz300315,掌趣科技,300315.0,0.01,162047473.55,-36.6189067955,-3.6123,27861064.09,-50.04,132.7505,0.57,-0.018255708817,75.7413326362,游戏,2025-04-29,150.71,2.94,14404490536.0,13741707135.0,2583027657.0
sz300316,晶盛机电,300316.0,0.44,3137803861.66,-30.4184813319,1.2632,572898649.5,-46.44,227.2603,3.39,0.301657549912,27.5669446946,光伏设备,2025-04-29,46.63,3.48,59596883101.0,56048087756.0,1231555433.0
sz300317,珈伟新能,300317.0,0.003,205182910.77,67.5499647512,37.2144,2512218.07,111.4,101.2457,0.16,-0.106287619266,25.8616349534,光伏设备,2025-04-26,-122.03,2.28,3611319562.0,3605773312.0,828913405.0
sz300318,博晖创新,300318.0,-0.005,201657154.39,-23.0467108785,-1.9304,-4054437.18,-120.41,71.9838,-0.29,-0.036103186974,38.3722454401,医疗器械,2025-04-29,-122.83,3.37,4590980782.0,4487791900.0,798539484.0
sz300319,麦捷科技,300319.0,0.0712,780702419.71,15.4370129666,2.0381,62347621.76,0.49,-32.2553,1.36,0.170628232487,16.4931338112,电子元件,2025-04-25,37.75,2.44,11270008951.0,10627674799.0,828991794.0
sz300320,海达股份,300320.0,0.0876,842283529.66,27.2054132026,-11.7814,52648369.43,30.3,16.51,2.24,0.241849968226,17.5035237362,橡胶制品,2025-04-26,28.05,2.51,6078477671.0,4911314153.0,485787750.0
sz300321,同大股份,300321.0,0.0326,93144786.64,9.262472639,-3.5997,2893090.09,111.12,194.4206,0.46,-0.185566589865,15.5046266581,化学制品,2025-04-22,217.68,5.78,3650568000.0,3646288449.0,88695900.0
sz300322,硕贝德,300322.0,0.03,517737720.32,41.6906300358,-2.8482,14525384.47,276.05,121.3278,1.49,0.03272342304,24.6986047107,消费电子,2025-04-28,159.56,10.67,10700487439.0,10244419547.0,440430763.0
sz300323,华灿光电,300323.0,-0.06,1059046920.26,27.8153274212,-9.7391,-97638300.34,9.13,61.1951,-1.42,-0.161237923296,5.8344454129,光学光电子,2025-04-25,-59.77,2.01,13795489775.0,7473708861.0,879259866.0
sz300324,旋极信息,300324.0,-0.0342,474102368.74,1.4284160627,-64.8468,-59133665.48,-23.26,54.7272,-2.04,-0.170075348593,12.9037994247,互联网服务,2025-04-25,-40.94,4.04,11298442491.0,11183340146.0,1709990848.0
sz300326,凯利泰,300326.0,0.0303,264814699.46,7.558604877,13.028,21756525.35,100.03,113.4606,0.74,0.01187015914,50.1727449801,医疗器械,2025-04-30,49.51,1.57,4337926726.0,4307887012.0,712047440.0
sz300327,中颖电子,300327.0,0.0455,318978031.59,0.0485654504,-12.8069,15558590.57,-50.08,-64.769,0.89,0.109959077942,32.0857255153,半导体,2025-04-24,113.15,5.16,9292096082.0,9263378601.0,340315158.0
sz300328,宜安科技,300328.0,-0.0088,324894925.59,-14.6023480354,-30.5592,-6100968.14,-768.98,-321.5889,-0.56,-0.040436252252,11.9729914585,小金属,2025-04-25,-309.84,10.77,11578403772.0,11510369978.0,686366725.0
sz300329,海伦钢琴,300329.0,-0.0383,27758267.02,-39.9567318892,-28.7145,-9684815.32,-154.56,88.3754,-1.36,-0.085052527676,13.1514313461,家用轻工,2025-04-29,-70.23,4.95,3431700745.0,3421383569.0,252128487.0
sz300331,苏大维格,300331.0,0.07,452745688.49,-3.9266739785,1.715,17340580.4,5.99,117.8,1.12,0.023369395931,20.8902358906,光学光电子,2025-04-24,149.17,5.87,9147902336.0,7405908623.0,210215970.0
sz300332,天壕能源,300332.0,0.0714,935123559.45,-19.0183016188,15.6598,61770799.16,-10.04,1011.2556,1.45,0.035807591483,15.845206276,燃气,2025-04-29,36.16,1.18,4991722113.0,4786994723.0,829635134.0
sz300333,兆日科技,300333.0,-0.0036,35225579.56,27.6151541195,87.5042,-1225307.86,74.53,97.2711,-0.21,-0.020875488155,53.7153325406,软件开发,2025-04-25,-2550.26,7.32,4284000000.0,4268445854.0,334780067.0
sz300334,津膜科技,300334.0,0.0057,49506666.59,-1.2333819011,-35.7147,1724423.28,19.05,-92.48,0.3,0.071977467121,36.7337642839,环保行业,2025-04-21,4934.69,3.68,2123519453.0,2123269220.0,302029761.0
sz300335,迪森股份,300335.0,0.04,220056801.84,13.2090817385,-34.8824,19142120.76,118.46,218.5442,1.0,0.087680797757,29.3157773087,环保行业,2025-04-29,27.2,1.43,2752361479.0,2216609916.0,384161164.0
sz300337,银邦股份,300337.0,0.0178,1371564285.37,21.865758128,-11.0278,14610355.48,-49.51,128.2074,0.86,-0.081704076394,8.6041504827,有色金属,2025-04-18,91.64,4.84,8317830400.0,7199205412.0,711383934.0
sz300338,*ST开元,300338.0,-0.0442,34060651.48,-10.2068095107,10.097,-17813774.36,-158.37,83.0688,-117.49,-0.249740538367,47.3203222183,教育,2025-04-28,-17.83,-82.84,1582315040.0,1372989681.0,349361242.0
sz300339,润和软件,300339.0,0.04,832459245.69,8.0913543788,-15.9452,31200090.37,21.73,-38.1346,0.9,-0.276580904214,22.5418850426,软件开发,2025-04-25,403.41,13.48,48262496965.0,47127812020.0,777686667.0
sz300340,科恒股份,300340.0,0.0084,416455198.11,-4.0955394773,-22.3283,2313683.63,117.15,102.9255,4.24,0.20930418655,10.1376524586,电池,2025-04-29,-19.79,-87.6,3854230309.0,3820299931.0,273464562.0
sz300341,麦克奥迪,300341.0,0.0674,315958512.39,5.9143282437,-11.6154,34881605.21,9.7,-10.9796,1.9,0.061274427537,41.7673878864,电网设备,2025-04-28,52.29,5.13,9597961733.0,9560086343.0,515368536.0
sz300342,天银机电,300342.0,0.0206,183559237.1,-1.4318182066,-38.0539,8761181.63,131.76,-75.0579,0.56,-0.170155481978,20.0186024907,家电行业,2025-04-24,213.67,4.87,7608128523.0,7496499648.0,418798863.0
sz300343,ST联创,300343.0,0.0047,160574657.26,12.1985504584,-22.8357,5016407.39,132.25,-87.0188,0.26,-0.003846952627,13.7964707806,化学制品,2025-04-26,231.63,2.82,5419673433.0,5405732302.0,1066219389.0
sz300344,立方数科,300344.0,-0.027,43628581.6,151.4821769551,17.1484,-17332325.84,-10.66,76.3957,-6.87,-0.001629887023,7.7224533928,软件开发,2025-04-29,-36.43,12.29,2906930064.0,2899173572.0,639994166.0
sz300345,华民股份,300345.0,-0.0572,240382379.95,4.0881678978,-11.8066,-33058911.55,29.8,69.9704,-5.72,-0.15390045363,0.8024630343,光伏设备,2025-04-26,-24.17,7.37,3910439776.0,3014810041.0,447301193.0
sz300346,南大光电,300346.0,0.17,627360845.04,23.1906650354,6.6816,95561157.05,16.38,1679.8638,2.8,0.286394785612,40.8544627157,电子化学品,2025-04-26,72.2,8.65,30010032728.0,28507447850.0,656551079.0
sz300347,泰格医药,300347.0,0.19,1564143614.71,-5.7860773815,1.8651,165468741.43,-29.61,140.5277,0.8,0.228839749605,30.0331057789,医疗服务,2025-04-29,65.14,2.43,49939510900.0,32840423948.0,566214206.0
sz300348,长亮科技,300348.0,-0.0032,297434589.18,3.0408955216,-57.5701,-2588389.59,31.69,-117.7234,-0.12,-0.284531296398,35.0176168404,软件开发,2025-04-25,-320.13,5.81,12234240527.0,10686830668.0,708206141.0
sz300349,金卡智能,300349.0,0.11,702006463.46,-2.3200491245,-15.8447,43705409.56,-55.83,-29.8433,0.98,-0.799856595808,35.1695580982,仪器仪表,2025-04-25,19.14,1.19,5179014697.0,4592115294.0,370930153.0
sz300350,华鹏飞,300350.0,-0.0088,78735070.6,23.0902736074,-0.179,-4937570.24,-111.84,8.0841,-0.54,-0.026599550292,8.119539922,物流行业,2025-04-29,871.86,3.93,3619359077.0,3036881285.0,471565417.0
sz300351,永贵电器,300351.0,0.06,445924286.11,11.1433004383,-31.312,23263095.93,-42.0,-7.482,0.95,-0.145183421443,23.7167844641,交运设备,2025-04-25,65.87,2.91,7214460064.0,4871014351.0,261882492.0
sz300352,北信源,300352.0,-0.0364,61637996.68,-52.7137415491,-55.6211,-52822515.94,-1901.07,45.7092,-3.85,0.00274973332,54.0623812013,软件开发,2025-04-29,-44.19,6.6,8582958595.0,7557536421.0,1276610882.0
sz300353,东土科技,300353.0,-0.0811,140157569.14,3.0813061029,-69.6318,-49883352.67,44.03,-126.4059,-2.33,-0.195959184133,39.5034591565,通信设备,2025-04-24,-89.54,7.65,15901129903.0,13893518309.0,537259022.0
sz300354,东华测试,300354.0,0.21,108764193.36,4.2542030341,-26.5294,28878605.41,5.64,26.4444,3.72,-0.267731454135,68.6550598255,仪器仪表,2025-04-18,43.72,8.37,6679482506.0,3926392004.0,81308594.0
sz300355,蒙草生态,300355.0,-0.01,209048602.81,28.1544422864,-78.3346,-16934199.15,42.22,-15.9036,-0.4,-0.347905698878,31.8216567371,环保行业,2025-04-23,68.27,1.59,6834071265.0,5531477761.0,1298468958.0
sz300357,我武生物,300357.0,0.142,228471779.62,5.6519205461,17.0712,74342067.14,-3.71,63.1439,3.11,0.164030353582,94.7607218494,生物制品,2025-04-19,43.17,6.19,15283416960.0,14129834144.0,484064205.0
sz300358,楚天科技,300358.0,-0.0145,1083171677.45,-22.1876017533,-34.69,-8556904.43,59.0,96.7759,-0.21,-0.25026198892,29.7604193916,医疗器械,2025-04-29,-211.09,1.22,5194681677.0,5071144786.0,576266453.0
sz300359,全通教育,300359.0,-0.03,54489350.58,-27.9320648487,-65.327,-19059869.23,-319.77,69.8301,-3.26,-0.065187079137,18.0338209309,教育,2025-04-29,-55.0,6.32,3553000497.0,3552822520.0,633301697.0
sz300360,炬华科技,300360.0,0.34,432973958.46,-7.402362969,-10.2914,174849197.82,56.05,42.1806,4.33,-0.018264384453,42.5209407662,电网设备,2025-04-29,11.58,1.95,7975042324.0,7759290640.0,500276637.0
sz300363,博腾股份,300363.0,-0.01,801157840.81,18.2141181948,-9.6502,-4284210.42,95.48,94.7319,-0.08,0.15699132213,26.3307017287,化学制药,2025-04-25,259.74,2.66,14056620680.0,12896435876.0,500443767.0
sz300364,中文在线,300364.0,-0.1206,233066511.11,4.6695106852,-33.6125,-87936993.8,-28.45,-60.547,-9.34,-0.086954080617,29.8094621785,文化传媒,2025-04-29,-43.99,26.02,19917193226.0,18055646938.0,660411373.0
sz300365,恒华科技,300365.0,0.0067,240900292.75,114.4141383698,-62.5111,4015169.96,78.56,102.4039,0.22,-0.354221315418,17.4548490622,软件开发,2025-04-29,312.18,2.01,3785088009.0,3228982333.0,511724617.0
sz300366,创意信息,300366.0,-0.0978,153823341.9,61.6034813269,-81.7577,-59413798.26,3.42,-151.762,-3.62,-0.081588080111,11.8378432916,软件开发,2025-04-29,-17.32,2.25,3876335837.0,3384605886.0,530502490.0
sz300368,ST汇金,300368.0,-0.0266,26259983.17,-62.4289257224,14.4336,-14054976.88,9.36,94.16,-10.78,-0.047738722706,25.9874222532,计算机设备,2025-04-22,-142.53,49.92,10108109807.0,10108109807.0,528943475.0
sz300369,绿盟科技,300369.0,-0.1274,363543374.36,1.8368905081,-66.4631,-101868672.07,32.14,-162.606,-4.08,0.064736341615,55.7345578356,软件开发,2025-04-29,-17.69,2.51,6066751720.0,6058547241.0,798227568.0
sz300370,安控科技,300370.0,-0.0163,40908460.61,-3.7842436742,-74.9164,-25487659.33,-42.54,57.2423,-4.64,-0.0149344189,23.3487123142,仪器仪表,2025-04-18,-70.47,8.74,4633513626.0,3921547783.0,1324847224.0
sz300371,汇中股份,300371.0,0.035,73649271.18,47.52011539,-39.8741,6969314.6,71.77,125.6664,0.62,0.049125413553,47.6022343443,仪器仪表,2025-04-18,32.0,2.33,2660092653.0,1776905237.0,134410381.0
sz300373,扬杰科技,300373.0,0.5,1579096176.82,18.9039193719,-1.9049,272961734.65,51.22,-18.1136,3.07,0.478000631113,34.603007485,半导体,2025-04-25,31.37,4.25,37730070329.0,37646747398.0,542147860.0
sz300374,中铁装配,300374.0,-0.13,261318484.76,-17.8899207282,-62.7902,-31477092.7,5.07,-1090.6603,-3.74,0.021262225856,1.3279886699,装修装饰,2025-04-25,-54.25,4.84,4010830216.0,3179383326.0,194934600.0
