datetime,stock_code,action,target_value,current_value,shares,price,resulting_ratio
2025-03-05 09:30:00,603196.SH,BUY_ALLOC,163905.56,0.0,300,15.72,0.005755
2025-03-05 00:00:00,000932.SZ,REBAL_SELL,162708.48,165312.0,500,5.03,0.2
2025-03-05 00:00:00,002140.SZ,REBAL_BUY,162708.48,161002.0,100,10.2,0.2
2025-03-05 00:00:00,600581.SH,REBAL_BUY,162708.48,161721.0,200,3.57,0.2
2025-03-05 00:00:00,600281.SH,REBAL_SELL,162708.48,168720.0,1500,3.8,0.2
2025-03-05 00:00:00,603196.SH,REBAL_BUY,162708.48,4641.0,10200,15.49,0.2
2025-03-06 00:00:00,603196.SH,REBAL_SELL,161802.97,167895.0,300,15.97,0.2
2025-03-07 09:58:00,002261.SZ,BUY_ALLOC,162822.77,0.0,4200,37.97,0.195887
2025-03-07 14:26:00,600363.SH,BUY_ALLOC,163756.02,0.0,2900,55.43,0.196325
2025-03-07 00:00:00,000932.SZ,REBAL_SELL,164099.54,169575.0,1000,5.24,0.2
2025-03-07 00:00:00,603196.SH,REBAL_BUY,164099.54,161160.0,100,15.82,0.2
2025-03-07 00:00:00,002261.SZ,REBAL_BUY,164099.54,152628.0,300,36.38,0.2
2025-03-10 09:30:00,002134.SZ,BUY_ALLOC,161563.05,0.0,6900,23.37,0.199616
2025-03-10 00:00:00,000932.SZ,REBAL_BUY,160370.04,159630.0,100,5.11,0.2
2025-03-10 00:00:00,603196.SH,REBAL_SELL,160370.04,166345.0,300,16.13,0.2
2025-03-10 00:00:00,002134.SZ,REBAL_BUY,160370.04,156630.0,100,22.72,0.2
2025-03-11 09:30:00,603809.SH,BUY_ALLOC,158718.64,0.0,8600,18.02,0.195279
2025-03-11 00:00:00,000932.SZ,REBAL_SELL,158610.91,164850.0,1100,5.24,0.2
2025-03-11 00:00:00,600363.SH,REBAL_SELL,158610.91,165010.0,100,56.84,0.2
2025-03-11 00:00:00,603809.SH,REBAL_SELL,158610.91,163400.0,200,18.98,0.2
2025-03-12 09:30:00,603507.SH,BUY_ALLOC,161920.31,0.0,5800,27.76,0.198873
2025-03-12 09:32:00,600133.SH,BUY_ALLOC,161869.41,0.0,1100,10.64,0.014461
2025-03-12 14:52:00,002042.SZ,BUY_ALLOC,161877.04,0.0,100,6.8,0.00084
2025-03-12 00:00:00,603196.SH,REBAL_SELL,161137.45,163300.0,100,16.31,0.2
2025-03-12 00:00:00,603809.SH,REBAL_BUY,161137.45,156156.0,200,18.61,0.2
2025-03-12 00:00:00,603507.SH,REBAL_BUY,161137.45,157296.0,100,27.15,0.2
2025-03-13 09:30:00,600361.SH,BUY_ALLOC,161180.05,0.0,33500,4.45,0.184979
2025-03-13 00:00:00,603809.SH,REBAL_BUY,157608.14,145770.0,600,16.97,0.2
2025-03-13 00:00:00,600361.SH,REBAL_BUY,157608.14,151420.0,1300,4.52,0.2
2025-03-14 09:31:00,000503.SZ,BUY_ALLOC,155795.12,0.0,12500,12.39,0.198819
2025-03-14 09:31:00,002992.SZ,BUY_ALLOC,156079.63,0.0,2100,74.24,0.199775
2025-03-14 09:33:00,002927.SZ,BUY_ALLOC,156534.44,0.0,9800,15.54,0.19458
2025-03-14 00:00:00,000503.SZ,REBAL_SELL,158122.24,162625.0,300,13.0,0.2
2025-03-14 00:00:00,002927.SZ,REBAL_BUY,158122.24,151998.0,300,15.53,0.2
2025-03-17 09:31:00,000014.SZ,BUY_ALLOC,158683.44,0.0,13800,11.49,0.199847
2025-03-17 00:00:00,000503.SZ,REBAL_BUY,159053.98,153964.0,400,12.63,0.2
2025-03-17 00:00:00,002992.SZ,REBAL_SELL,159053.98,167013.0,100,79.45,0.2
2025-03-17 00:00:00,000014.SZ,REBAL_BUY,159053.98,155940.0,200,11.31,0.2
2025-03-18 00:00:00,002927.SZ,REBAL_SELL,160909.05,175942.0,800,17.4,0.2
2025-03-19 10:39:00,002042.SZ,BUY_ALLOC,165162.05,0.0,23100,7.13,0.199444
2025-03-19 00:00:00,002927.SZ,REBAL_SELL,166217.47,178188.0,600,19.14,0.2
2025-03-19 00:00:00,002042.SZ,REBAL_BUY,166217.47,164472.0,200,7.13,0.2
2025-03-20 09:30:00,002719.SZ,BUY_ALLOC,167248.72,0.0,19400,8.58,0.199047
2025-03-20 09:30:00,601336.SH,BUY_ALLOC,167193.28,0.0,3000,54.34,0.195008
2025-03-20 09:30:00,605337.SH,BUY_ALLOC,167146.97,0.0,400,12.52,0.005992
2025-03-20 00:00:00,002042.SZ,REBAL_SELL,162549.56,165896.0,400,7.11,0.2
2025-03-20 00:00:00,601336.SH,REBAL_BUY,162549.56,154710.0,100,51.62,0.2
2025-03-20 00:00:00,605337.SH,REBAL_BUY,162549.56,5016.0,12500,12.55,0.2
2025-03-21 09:30:00,000062.SZ,BUY_ALLOC,158784.27,0.0,6300,24.24,0.192352
2025-03-21 00:00:00,002042.SZ,REBAL_BUY,157606.33,149537.0,1200,6.54,0.2
2025-03-21 00:00:00,605337.SH,REBAL_SELL,157606.33,161121.0,200,12.48,0.2
2025-03-21 00:00:00,000062.SZ,REBAL_BUY,157606.33,145278.0,500,23.08,0.2
2025-03-24 09:30:00,603266.SH,BUY_ALLOC,154677.17,0.0,8500,18.03,0.198161
2025-03-24 09:34:00,601218.SH,BUY_ALLOC,154627.85,0.0,41100,3.52,0.187123
2025-03-24 00:00:00,603266.SH,REBAL_BUY,154437.67,148240.0,300,17.46,0.2
2025-03-24 00:00:00,601218.SH,REBAL_BUY,154437.67,144672.0,2700,3.52,0.2
2025-03-25 09:30:00,601226.SH,BUY_ALLOC,152738.27,0.0,20100,7.58,0.199502
2025-03-25 00:00:00,601218.SH,REBAL_SELL,152069.33,154614.0,700,3.53,0.2
2025-03-26 09:31:00,000558.SZ,BUY_ALLOC,151136.33,0.0,41000,3.68,0.199661
2025-03-26 09:31:00,002391.SZ,BUY_ALLOC,151203.24,0.0,27000,5.59,0.199639
2025-03-26 00:00:00,000558.SZ,REBAL_SELL,151518.99,158670.0,1800,3.87,0.2
2025-03-26 00:00:00,002391.SZ,REBAL_BUY,151518.99,149310.0,300,5.54,0.2
2025-03-27 09:34:00,002255.SZ,BUY_ALLOC,152403.59,0.0,19500,7.78,0.19909
2025-03-27 09:44:00,603015.SH,BUY_ALLOC,152934.42,0.0,11200,13.6,0.199196
2025-03-27 14:42:00,603169.SH,BUY_ALLOC,153927.19,0.0,23800,6.46,0.199767
2025-03-27 00:00:00,000558.SZ,REBAL_BUY,153582.02,146608.0,1800,3.74,0.2
2025-03-27 00:00:00,002255.SZ,REBAL_SELL,153582.02,158925.0,600,8.14,0.2
2025-03-27 00:00:00,603015.SH,REBAL_BUY,153582.02,151760.0,100,13.56,0.2
2025-03-28 09:31:00,600156.SH,BUY_ALLOC,149818.02,0.0,25300,5.78,0.195216
2025-03-28 00:00:00,002255.SZ,REBAL_BUY,148804.8,141561.0,900,7.5,0.2
2025-03-28 00:00:00,603015.SH,REBAL_SELL,148804.8,161703.0,900,14.3,0.2
2025-03-28 00:00:00,603169.SH,REBAL_SELL,148804.8,160174.0,1600,6.72,0.2
2025-03-31 09:31:00,603938.SH,BUY_ALLOC,150036.43,0.0,11600,12.92,0.199781
2025-03-31 09:38:00,002755.SZ,BUY_ALLOC,150299.85,0.0,700,18.09,0.01685
2025-03-31 00:00:00,603169.SH,REBAL_SELL,148746.51,164280.0,2000,7.39,0.2
2025-03-31 00:00:00,002755.SZ,REBAL_BUY,148746.51,12656.0,7500,18.1,0.2
2025-04-01 09:30:00,600128.SH,BUY_ALLOC,153310.25,0.0,14200,10.76,0.199324
2025-04-01 09:30:00,605255.SH,BUY_ALLOC,153266.57,0.0,800,16.27,0.016985
2025-04-01 00:00:00,603169.SH,REBAL_SELL,158842.51,164428.0,600,8.13,0.2
2025-04-01 00:00:00,603938.SH,REBAL_SELL,158842.51,164256.0,300,14.15,0.2
2025-04-01 00:00:00,600128.SH,REBAL_BUY,158842.51,154212.0,400,10.87,0.2
2025-04-01 00:00:00,605255.SH,REBAL_BUY,158842.51,13616.0,8500,17.04,0.2
2025-04-02 09:31:00,000601.SZ,BUY_ALLOC,165647.83,0.0,30100,5.5,0.199882
2025-04-02 09:31:00,000715.SZ,BUY_ALLOC,166413.87,0.0,2000,6.88,0.016537
2025-04-02 00:00:00,605255.SH,REBAL_BUY,166447.61,156333.0,600,16.83,0.2
2025-04-02 00:00:00,000601.SZ,REBAL_SELL,166447.61,178493.0,2000,5.92,0.2
2025-04-02 00:00:00,000715.SZ,REBAL_BUY,166447.61,14040.0,21700,7.03,0.2
2025-04-03 09:30:00,603192.SH,BUY_ALLOC,166989.76,0.0,9300,17.85,0.198821
2025-04-03 11:17:00,600506.SH,BUY_ALLOC,166935.96,0.0,8000,20.65,0.19792
2025-04-03 00:00:00,000601.SZ,REBAL_BUY,168136.01,167476.0,100,5.97,0.2
2025-04-03 00:00:00,000715.SZ,REBAL_SELL,168136.01,171588.0,400,7.23,0.2
2025-04-03 00:00:00,603192.SH,REBAL_SELL,168136.01,174933.0,300,18.79,0.2
2025-04-07 09:30:00,000559.SZ,BUY_ALLOC,160727.01,0.0,22400,7.16,0.199573
2025-04-07 09:30:00,002201.SZ,BUY_ALLOC,160666.17,0.0,4200,5.67,0.029644
2025-04-07 00:00:00,000559.SZ,REBAL_BUY,162704.43,155680.0,1000,6.96,0.2
2025-04-07 00:00:00,002201.SZ,REBAL_BUY,162704.43,24780.0,23300,5.91,0.2
2025-04-08 00:00:00,002201.SZ,REBAL_SELL,158702.81,175175.0,2500,6.36,0.2
2025-04-09 00:00:00,002201.SZ,REBAL_BUY,159931.22,153500.0,1000,6.15,0.2
2025-04-10 09:30:00,000061.SZ,BUY_ALLOC,159660.22,0.0,22800,6.99,0.199639
2025-04-10 09:30:00,000716.SZ,BUY_ALLOC,159598.69,0.0,25300,6.29,0.199421
2025-04-10 09:30:00,002734.SZ,BUY_ALLOC,159532.17,0.0,14400,11.06,0.199664
2025-04-10 09:30:00,002819.SZ,BUY_ALLOC,159487.45,0.0,6200,25.49,0.198182
2025-04-10 09:30:00,600032.SH,BUY_ALLOC,159434.44,0.0,500,8.31,0.005212
2025-04-10 00:00:00,002201.SZ,REBAL_SELL,159432.44,163800.0,600,6.29,0.2
2025-04-10 00:00:00,000061.SZ,REBAL_SELL,159432.44,164616.0,700,7.21,0.2
2025-04-10 00:00:00,000716.SZ,REBAL_SELL,159432.44,173052.0,1900,6.83,0.2
2025-04-10 00:00:00,002734.SZ,REBAL_SELL,159432.44,171792.0,1000,11.92,0.2
2025-04-10 00:00:00,002819.SZ,REBAL_SELL,159432.44,162812.0,100,26.23,0.2
2025-04-11 09:43:00,002828.SZ,BUY_ALLOC,165237.15,0.0,4600,8.02,0.044653
2025-04-11 00:00:00,002201.SZ,REBAL_BUY,164255.46,163322.0,100,6.44,0.2
2025-04-11 00:00:00,000716.SZ,REBAL_BUY,164255.46,156312.0,1100,6.69,0.2
2025-04-11 00:00:00,002734.SZ,REBAL_BUY,164255.46,153296.0,900,11.45,0.2
2025-04-11 00:00:00,002819.SZ,REBAL_BUY,164255.46,159027.0,200,26.1,0.2
2025-04-11 00:00:00,002828.SZ,REBAL_BUY,164255.46,37260.0,15600,8.11,0.2
2025-04-14 00:00:00,000716.SZ,REBAL_BUY,167315.71,166110.0,100,6.79,0.2
2025-04-14 00:00:00,002734.SZ,REBAL_BUY,167315.71,166023.0,100,11.62,0.2
2025-04-14 00:00:00,002828.SZ,REBAL_BUY,167315.71,165640.0,200,8.21,0.2
2025-04-15 09:30:00,000519.SZ,BUY_ALLOC,167858.71,0.0,9500,17.62,0.199442
2025-04-15 09:30:00,600343.SH,BUY_ALLOC,167803.97,0.0,600,11.32,0.008095
2025-04-15 09:31:00,002696.SZ,BUY_ALLOC,167801.77,0.0,100,5.51,0.000657
2025-04-15 00:00:00,002734.SZ,REBAL_SELL,167218.9,174240.0,500,12.09,0.2
2025-04-15 00:00:00,000519.SZ,REBAL_BUY,167218.9,161310.0,300,17.0,0.2
2025-04-15 00:00:00,600343.SH,REBAL_BUY,167218.9,6876.0,13900,11.47,0.2
2025-04-16 00:00:00,000716.SZ,REBAL_SELL,164494.36,176136.0,1600,7.15,0.2
2025-04-16 00:00:00,002696.SZ,REBAL_BUY,164494.36,546.0,30000,5.47,0.2
2025-04-17 09:30:00,603078.SH,BUY_ALLOC,164513.4,0.0,8900,18.47,0.199841
2025-04-17 00:00:00,000716.SZ,REBAL_SELL,164035.72,169280.0,700,7.35,0.2
2025-04-17 00:00:00,603078.SH,REBAL_SELL,164035.72,173194.0,400,19.44,0.2
2025-04-18 09:30:00,603967.SH,BUY_ALLOC,166391.92,0.0,12700,13.06,0.199363
2025-04-18 09:34:00,600300.SH,BUY_ALLOC,166349.93,0.0,40600,4.09,0.199644
2025-04-18 00:00:00,603967.SH,REBAL_BUY,164948.98,157734.0,500,12.43,0.2
2025-04-18 00:00:00,600300.SH,REBAL_BUY,164948.98,162806.0,500,4.01,0.2
2025-04-21 09:31:00,002584.SZ,BUY_ALLOC,161830.38,0.0,18200,8.88,0.199735
2025-04-21 09:31:00,600939.SH,BUY_ALLOC,162469.42,0.0,59700,2.72,0.199895
2025-04-21 00:00:00,603967.SH,REBAL_SELL,162930.78,168960.0,400,12.79,0.2
2025-04-21 00:00:00,600300.SH,REBAL_SELL,162930.78,181251.0,4100,4.41,0.2
2025-04-21 00:00:00,002584.SZ,REBAL_SELL,162930.78,168350.0,500,9.24,0.2
2025-04-21 00:00:00,600939.SH,REBAL_SELL,162930.78,163578.0,200,2.74,0.2
2025-04-22 09:49:00,002278.SZ,BUY_ALLOC,167494.98,0.0,22300,7.51,0.199974
2025-04-22 00:00:00,603967.SH,REBAL_SELL,167568.72,172800.0,300,13.49,0.2
2025-04-22 00:00:00,002584.SZ,REBAL_SELL,167568.72,180186.0,1200,10.17,0.2
2025-04-22 00:00:00,600939.SH,REBAL_SELL,167568.72,179095.0,3800,3.01,0.2
2025-04-22 00:00:00,002278.SZ,REBAL_BUY,167568.72,164797.0,300,7.4,0.2
2025-04-23 09:30:00,001337.SZ,BUY_ALLOC,174583.55,0.0,6600,26.23,0.198321
2025-04-23 09:30:00,603938.SH,BUY_ALLOC,174526.64,0.0,2000,14.24,0.032637
2025-04-23 00:00:00,002278.SZ,REBAL_SELL,170608.75,183738.0,1600,8.12,0.2
2025-04-23 00:00:00,603938.SH,REBAL_BUY,170608.75,28560.0,9900,14.29,0.2
2025-04-24 09:30:00,000628.SZ,BUY_ALLOC,173990.31,0.0,3700,46.73,0.198748
2025-04-24 09:30:00,600119.SH,BUY_ALLOC,173936.02,0.0,22500,7.73,0.199987
2025-04-24 09:34:00,600787.SH,BUY_ALLOC,173873.62,0.0,1000,6.55,0.007534
2025-04-24 00:00:00,600119.SH,REBAL_SELL,169818.44,171675.0,200,7.62,0.2
2025-04-24 00:00:00,600787.SH,REBAL_BUY,169818.44,6400.0,25500,6.41,0.2
2025-04-25 09:30:00,603918.SH,BUY_ALLOC,168441.7,0.0,10000,16.72,0.198526
2025-04-25 09:31:00,002795.SZ,BUY_ALLOC,168384.98,0.0,31500,5.28,0.197547
2025-04-25 00:00:00,600119.SH,REBAL_SELL,168955.83,176616.0,900,7.91,0.2
2025-04-25 00:00:00,603918.SH,REBAL_SELL,168955.83,178000.0,500,17.78,0.2
2025-04-25 00:00:00,002795.SZ,REBAL_BUY,168955.83,162225.0,1300,5.16,0.2
2025-04-28 09:31:00,600668.SH,BUY_ALLOC,171086.03,0.0,14000,12.15,0.198847
2025-04-28 09:31:00,600800.SH,BUY_ALLOC,171265.02,0.0,53000,3.23,0.199912
2025-04-28 09:33:00,600969.SH,BUY_ALLOC,171353.9,0.0,1100,8.08,0.010374
2025-04-28 00:00:00,603918.SH,REBAL_BUY,168883.88,166345.0,100,17.53,0.2
2025-04-28 00:00:00,600800.SH,REBAL_BUY,168883.88,167480.0,400,3.16,0.2
2025-04-28 00:00:00,600969.SH,REBAL_BUY,168883.88,8789.0,20000,8.0,0.2
2025-04-29 09:30:00,600592.SH,BUY_ALLOC,167851.68,0.0,8200,19.39,0.189451
2025-04-29 00:00:00,603918.SH,REBAL_SELL,165590.36,174624.0,400,18.17,0.2
2025-04-29 00:00:00,600668.SH,REBAL_SELL,165590.36,169260.0,300,12.08,0.2
2025-04-30 09:32:00,600589.SH,BUY_ALLOC,168496.96,0.0,24100,6.98,0.199669
2025-04-30 11:04:00,002376.SZ,BUY_ALLOC,168576.54,0.0,25200,6.67,0.199416
2025-04-30 00:00:00,600592.SH,REBAL_SELL,169718.93,184008.0,600,22.42,0.2
2025-04-30 00:00:00,600589.SH,REBAL_SELL,169718.93,171833.0,200,7.12,0.2
2025-04-30 00:00:00,002376.SZ,REBAL_BUY,169718.93,166824.0,400,6.63,0.2
2025-05-06 00:00:00,600668.SH,REBAL_BUY,175837.99,170976.0,300,12.49,0.2
2025-05-06 00:00:00,600592.SH,REBAL_SELL,175837.99,187568.0,400,24.66,0.2
2025-05-06 00:00:00,600589.SH,REBAL_SELL,175837.99,187376.0,1400,7.83,0.2
2025-05-07 09:55:00,601595.SH,BUY_ALLOC,185213.29,0.0,900,32.18,0.031274
2025-05-07 00:00:00,600668.SH,REBAL_BUY,184525.96,176820.0,600,12.64,0.2
2025-05-07 00:00:00,600592.SH,REBAL_SELL,184525.96,195480.0,400,27.12,0.2
2025-05-07 00:00:00,002376.SZ,REBAL_BUY,184525.96,176640.0,1100,6.91,0.2
2025-05-07 00:00:00,601595.SH,REBAL_BUY,184525.96,29250.0,4700,32.53,0.2
2025-05-08 09:30:00,002382.SZ,BUY_ALLOC,184970.59,0.0,36100,5.11,0.19946
2025-05-08 09:30:00,603255.SH,BUY_ALLOC,184879.94,0.0,300,24.67,0.008006
2025-05-08 09:31:00,002852.SZ,BUY_ALLOC,184877.74,0.0,100,9.87,0.001068
2025-05-08 09:59:00,600503.SH,BUY_ALLOC,184876.74,0.0,200,2.72,0.000589
2025-05-08 00:00:00,600668.SH,REBAL_SELL,187295.64,202794.0,1100,13.88,0.2
2025-05-08 00:00:00,002376.SZ,REBAL_BUY,187295.64,183963.0,400,6.9,0.2
2025-05-08 00:00:00,601595.SH,REBAL_BUY,187295.64,183344.0,100,32.77,0.2
2025-05-08 00:00:00,002382.SZ,REBAL_BUY,187295.64,184110.0,600,5.11,0.2
2025-05-08 00:00:00,603255.SH,REBAL_BUY,187295.64,7431.0,7200,24.79,0.2
2025-05-09 09:30:00,002436.SZ,BUY_ALLOC,191713.47,0.0,1900,12.84,0.02545
2025-05-09 09:30:00,600743.SH,BUY_ALLOC,191707.23,0.0,100,1.89,0.000197
2025-05-09 00:00:00,603255.SH,REBAL_BUY,189245.69,184875.0,100,24.67,0.2
2025-05-09 00:00:00,002436.SZ,REBAL_BUY,189245.69,24111.0,13000,12.7,0.2
2025-05-09 00:00:00,600743.SH,REBAL_BUY,189245.69,184.0,102700,1.84,0.2
2025-05-12 09:30:00,002255.SZ,BUY_ALLOC,190408.48,0.0,20300,9.35,0.199366
2025-05-12 09:30:00,603169.SH,BUY_ALLOC,190348.9,0.0,200,7.26,0.001526
2025-05-12 09:32:00,600800.SH,BUY_ALLOC,190347.5,0.0,100,3.61,0.000379
2025-05-12 00:00:00,002382.SZ,REBAL_SELL,190336.9,193042.0,500,5.25,0.2
2025-05-12 00:00:00,603169.SH,REBAL_BUY,190336.9,1470.0,25600,7.36,0.2
2025-05-12 00:00:00,600800.SH,REBAL_BUY,190336.9,360.0,52700,3.6,0.2
2025-05-13 00:00:00,002382.SZ,REBAL_BUY,191876.29,190050.0,300,5.26,0.2
2025-05-13 00:00:00,002255.SZ,REBAL_BUY,191876.29,190211.0,100,9.38,0.2
2025-05-14 00:00:00,603255.SH,REBAL_SELL,192002.49,195396.0,100,25.68,0.2
2025-05-14 00:00:00,600800.SH,REBAL_SELL,192002.49,211200.0,4700,4.0,0.2
2025-05-15 10:23:00,002549.SZ,BUY_ALLOC,195596.61,0.0,2400,9.6,0.023559
2025-05-15 00:00:00,002382.SZ,REBAL_BUY,194813.8,191260.0,600,5.25,0.2
2025-05-15 00:00:00,603255.SH,REBAL_BUY,194813.8,191850.0,100,25.61,0.2
2025-05-15 00:00:00,002255.SZ,REBAL_BUY,194813.8,191148.0,300,9.38,0.2
2025-05-15 00:00:00,002549.SZ,REBAL_BUY,194813.8,22752.0,18100,9.49,0.2
2025-05-16 09:31:00,600644.SH,BUY_ALLOC,194502.03,0.0,15700,12.38,0.19986
2025-05-16 09:31:00,603569.SH,BUY_ALLOC,194827.99,0.0,200,8.31,0.001706
2025-05-16 09:32:00,600370.SH,BUY_ALLOC,194836.59,0.0,100,2.07,0.000212
2025-05-16 00:00:00,002255.SZ,REBAL_SELL,194908.18,201618.0,600,9.73,0.2
2025-05-16 00:00:00,002549.SZ,REBAL_SELL,194908.18,202130.0,700,9.85,0.2
2025-05-16 00:00:00,600644.SH,REBAL_SELL,194908.18,197977.0,200,12.6,0.2
2025-05-16 00:00:00,603569.SH,REBAL_BUY,194908.18,1646.0,23400,8.24,0.2
2025-05-19 00:00:00,002549.SZ,REBAL_BUY,196618.32,194634.0,200,9.84,0.2
2025-05-19 00:00:00,600370.SH,REBAL_BUY,196618.32,208.0,94400,2.08,0.2
2025-05-20 00:00:00,002382.SZ,REBAL_SELL,195592.44,199598.0,700,5.37,0.2
2025-05-20 00:00:00,002255.SZ,REBAL_BUY,195592.44,193563.0,200,9.64,0.2
2025-05-20 00:00:00,600644.SH,REBAL_SELL,195592.44,215915.0,1400,13.92,0.2
2025-05-21 09:31:00,002990.SZ,BUY_ALLOC,201827.09,0.0,7200,27.98,0.199632
2025-05-21 09:31:00,600343.SH,BUY_ALLOC,202325.35,0.0,15600,12.95,0.199698
2025-05-21 09:36:00,603378.SH,BUY_ALLOC,202960.35,0.0,1700,6.69,0.011207
2025-05-21 00:00:00,002382.SZ,REBAL_BUY,201485.59,199108.0,400,5.48,0.2
2025-05-21 00:00:00,600644.SH,REBAL_SELL,201485.59,216012.0,900,15.3,0.2
2025-05-21 00:00:00,600343.SH,REBAL_BUY,201485.59,193752.0,600,12.43,0.2
2025-05-21 00:00:00,603378.SH,REBAL_BUY,201485.59,11458.0,28100,6.75,0.2
2025-05-22 00:00:00,002382.SZ,REBAL_BUY,200377.91,196512.0,700,5.35,0.2
2025-05-22 00:00:00,002990.SZ,REBAL_SELL,200377.91,220608.0,600,30.61,0.2
2025-05-23 09:31:00,002580.SZ,BUY_ALLOC,204296.88,0.0,15400,13.23,0.199457
2025-05-23 00:00:00,002382.SZ,REBAL_BUY,204287.44,203250.0,100,5.43,0.2
2025-05-23 00:00:00,002580.SZ,REBAL_SELL,204287.44,220220.0,1100,14.29,0.2
2025-05-26 09:30:00,605033.SH,BUY_ALLOC,205383.26,0.0,11000,18.62,0.199451
2025-05-26 09:33:00,600990.SH,BUY_ALLOC,205318.78,0.0,9100,22.55,0.199889
2025-05-26 00:00:00,002580.SZ,REBAL_BUY,205370.58,199628.0,400,13.97,0.2
2025-05-26 00:00:00,605033.SH,REBAL_SELL,205370.58,213070.0,300,19.35,0.2
2025-05-26 00:00:00,600990.SH,REBAL_SELL,205370.58,212030.0,200,23.28,0.2
2025-05-27 09:36:00,002886.SZ,BUY_ALLOC,206382.58,0.0,10300,19.96,0.19923
2025-05-27 00:00:00,002580.SZ,REBAL_SELL,207083.03,211974.0,300,14.41,0.2
2025-05-27 00:00:00,605033.SH,REBAL_SELL,207083.03,228017.0,900,21.29,0.2
2025-05-27 00:00:00,600990.SH,REBAL_SELL,207083.03,228107.0,800,25.6,0.2
2025-05-27 00:00:00,002886.SZ,REBAL_SELL,207083.03,211974.0,200,20.56,0.2
2025-05-28 11:06:00,000838.SZ,BUY_ALLOC,221425.86,0.0,87500,2.53,0.199954
2025-05-28 00:00:00,002580.SZ,REBAL_BUY,223776.92,203904.0,1400,14.17,0.2
2025-05-28 00:00:00,605033.SH,REBAL_SELL,223776.92,229712.0,200,23.42,0.2
2025-05-28 00:00:00,002886.SZ,REBAL_BUY,223776.92,209070.0,700,20.72,0.2
2025-05-28 00:00:00,000838.SZ,REBAL_BUY,223776.92,223125.0,200,2.55,0.2
2025-05-29 09:30:00,002556.SZ,BUY_ALLOC,220153.89,0.0,39400,5.58,0.199726
2025-05-29 09:30:00,003042.SZ,BUY_ALLOC,220053.1,0.0,300,17.02,0.004641
2025-05-29 09:31:00,600172.SH,BUY_ALLOC,220050.9,0.0,200,4.25,0.000773
2025-05-29 00:00:00,002580.SZ,REBAL_SELL,218145.12,228310.0,700,14.44,0.2
2025-05-29 00:00:00,000838.SZ,REBAL_SELL,218145.12,228897.0,4100,2.61,0.2
2025-05-29 00:00:00,002556.SZ,REBAL_SELL,218145.12,224186.0,1000,5.68,0.2
2025-05-29 00:00:00,003042.SZ,REBAL_BUY,218145.12,5103.0,12500,17.03,0.2
2025-05-29 00:00:00,600172.SH,REBAL_BUY,218145.12,866.0,50100,4.33,0.2
2025-05-30 09:30:00,002194.SZ,BUY_ALLOC,220832.86,0.0,1300,15.25,0.017955
2025-05-30 00:00:00,002580.SZ,REBAL_SELL,217930.2,221819.0,200,14.68,0.2
2025-05-30 00:00:00,003042.SZ,REBAL_SELL,217930.2,224000.0,300,17.48,0.2
2025-05-30 00:00:00,002194.SZ,REBAL_BUY,217930.2,19968.0,12800,15.38,0.2
2025-06-03 09:30:00,603767.SH,BUY_ALLOC,218063.72,0.0,13100,16.53,0.198605
2025-06-03 00:00:00,002580.SZ,REBAL_SELL,221796.64,224990.0,200,15.08,0.2
2025-06-04 09:30:00,002278.SZ,BUY_ALLOC,224298.84,0.0,24400,9.19,0.199944
2025-06-04 09:30:00,600543.SH,BUY_ALLOC,224227.62,0.0,39000,5.74,0.199672
2025-06-04 00:00:00,002278.SZ,REBAL_SELL,226048.73,235704.0,900,9.65,0.2
2025-06-04 00:00:00,600543.SH,REBAL_SELL,226048.73,229710.0,600,5.88,0.2
2025-06-05 09:31:00,603127.SH,BUY_ALLOC,227968.53,0.0,11800,19.21,0.198868
2025-06-05 09:34:00,001277.SZ,BUY_ALLOC,228394.26,0.0,5100,44.42,0.198378
2025-06-05 09:36:00,001268.SZ,BUY_ALLOC,229412.01,0.0,9700,23.44,0.198218
2025-06-05 00:00:00,603127.SH,REBAL_BUY,228861.92,225734.0,100,19.15,0.2
2025-06-05 00:00:00,001277.SZ,REBAL_BUY,228861.92,215730.0,300,42.34,0.2
2025-06-05 00:00:00,001268.SZ,REBAL_SELL,228861.92,231636.0,100,23.86,0.2
2025-06-06 09:32:00,603238.SH,BUY_ALLOC,224229.25,0.0,12700,17.52,0.198461
2025-06-06 00:00:00,001268.SZ,REBAL_SELL,226110.76,235392.0,300,24.5,0.2
2025-06-06 00:00:00,603238.SH,REBAL_BUY,226110.76,218059.0,400,17.19,0.2
2025-06-09 00:00:00,603238.SH,REBAL_SELL,225066.76,231739.0,300,17.67,0.2
2025-06-10 09:34:00,605033.SH,BUY_ALLOC,226945.36,0.0,10800,20.96,0.199491
2025-06-10 09:36:00,600322.SH,BUY_ALLOC,228024.33,0.0,86000,2.65,0.199891
2025-06-10 10:09:00,600844.SH,BUY_ALLOC,230409.54,0.0,67800,3.3,0.194211
2025-06-10 00:00:00,001268.SZ,REBAL_BUY,230458.84,227757.0,100,24.51,0.2
2025-06-10 00:00:00,605033.SH,REBAL_BUY,230458.84,226800.0,100,21.02,0.2
2025-06-10 00:00:00,600322.SH,REBAL_BUY,230458.84,228760.0,600,2.66,0.2
2025-06-10 00:00:00,600844.SH,REBAL_BUY,230458.84,225096.0,1600,3.32,0.2
2025-06-11 09:30:00,002335.SZ,BUY_ALLOC,225680.64,0.0,4900,42.84,0.186029
