date,stock_code
20240925,001313.SZ
20240925,002339.SZ
20240925,002405.SZ
20240925,002607.SZ
20240925,600081.SH
20240925,600523.SH
20240925,600698.SH
20240925,600877.SH
20240925,603439.SH
20240925,603536.SH
20240925,603768.SH
20240926,000151.SZ
20240926,000561.SZ
20240926,002184.SZ
20240926,002231.SZ
20240926,002369.SZ
20240926,002590.SZ
20240926,002667.SZ
20240926,002803.SZ
20240926,600117.SH
20240926,600231.SH
20240926,600545.SH
20240926,600838.SH
20240926,600858.SH
20240926,600981.SH
20240926,603516.SH
20240926,603890.SH
20240926,603906.SH
20240927,000953.SZ
20240927,001313.SZ
20240927,002339.SZ
20240927,002405.SZ
20240927,002547.SZ
20240927,600081.SH
20240927,600151.SH
20240927,600523.SH
20240927,600770.SH
20240927,603083.SH
20240927,603172.SH
20240927,603196.SH
20240927,603439.SH
20240927,603615.SH
20240930,000697.SZ
20240930,001979.SZ
20240930,002036.SZ
20240930,002541.SZ
20240930,002568.SZ
20240930,002596.SZ
20240930,002976.SZ
20240930,600197.SH
20240930,600231.SH
20240930,600336.SH
20240930,600545.SH
20240930,600559.SH
20240930,600569.SH
20240930,600981.SH
20240930,601138.SH
20240930,601595.SH
20240930,603009.SH
20240930,603378.SH
20240930,603516.SH
20240930,603655.SH
20240930,603882.SH
20240930,603906.SH
20240930,603983.SH
20240930,603991.SH
20240930,605289.SH
20241008,600151.SH
20241008,600490.SH
20241008,603172.SH
20241008,603196.SH
20241009,000678.SZ
20241009,002183.SZ
20241009,002322.SZ
20241009,002444.SZ
20241009,002976.SZ
20241009,600336.SH
20241009,600710.SH
20241009,603991.SH
20241010,
20241011,
20241014,000520.SZ
20241014,600792.SH
20241014,600889.SH
20241015,002575.SZ
20241015,002596.SZ
20241015,600281.SH
20241015,603900.SH
20241015,605399.SH
20241016,000042.SZ
20241016,000514.SZ
20241016,000677.SZ
20241016,000697.SZ
20241016,000702.SZ
20241016,000801.SZ
20241016,003001.SZ
20241016,600114.SH
20241016,600577.SH
20241016,603196.SH
20241016,603598.SH
20241017,002093.SZ
20241017,002231.SZ
20241017,002970.SZ
20241017,600192.SH
20241017,600807.SH
20241017,600965.SH
20241018,000677.SZ
20241018,000810.SZ
20241018,002777.SZ
20241018,003001.SZ
20241018,600279.SH
20241018,600455.SH
20241018,600644.SH
20241018,601005.SH
20241018,603655.SH
20241021,002366.SZ
20241021,002988.SZ
20241021,600990.SH
20241021,603636.SH
20241021,605488.SH
20241022,000810.SZ
20241022,001239.SZ
20241022,002031.SZ
20241022,002645.SZ
20241022,002708.SZ
20241022,002845.SZ
20241022,002952.SZ
20241022,600378.SH
20241022,603011.SH
20241022,603331.SH
20241022,603339.SH
20241022,603690.SH
20241022,603728.SH
20241023,000553.SZ
20241023,002599.SZ
20241023,002672.SZ
20241023,002787.SZ
20241023,002868.SZ
20241023,002988.SZ
20241023,603083.SH
20241023,603217.SH
20241023,603636.SH
20241024,002622.SZ
20241024,002645.SZ
20241024,002708.SZ
20241024,002717.SZ
20241024,002891.SZ
20241024,600378.SH
20241024,600962.SH
20241024,603011.SH
20241024,603058.SH
20241024,603081.SH
20241024,603630.SH
20241024,603718.SH
20241024,603728.SH
20241025,002671.SZ
20241025,600078.SH
20241025,603217.SH
20241025,603260.SH
20241025,603488.SH
20241028,000158.SZ
20241028,002290.SZ
20241028,002777.SZ
20241028,002786.SZ
20241028,600543.SH
20241028,603123.SH
20241028,603630.SH
20241028,603718.SH
20241028,605178.SH
20241029,002667.SZ
20241029,002759.SZ
20241029,002866.SZ
20241029,600078.SH
20241029,600730.SH
20241029,600743.SH
20241029,603801.SH
20241029,605318.SH
20241030,000519.SZ
20241030,001330.SZ
20241030,002290.SZ
20241030,002640.SZ
20241030,002642.SZ
20241030,003005.SZ
20241030,003013.SZ
20241030,600192.SH
20241030,600239.SH
20241030,600581.SH
20241030,600611.SH
20241030,600619.SH
20241030,605178.SH
20241031,000062.SZ
20241031,000901.SZ
20241031,001301.SZ
20241031,002451.SZ
20241031,002869.SZ
20241031,603801.SH
20241031,605318.SH
20241101,000545.SZ
20241101,000590.SZ
20241101,000801.SZ
20241101,000886.SZ
20241101,000948.SZ
20241101,001330.SZ
20241101,002146.SZ
20241101,002795.SZ
20241101,003013.SZ
20241101,600060.SH
20241101,600619.SH
20241104,000563.SZ
20241104,000681.SZ
20241104,002222.SZ
20241104,002919.SZ
20241104,600580.SH
20241104,603306.SH
20241104,603690.SH
20241105,000737.SZ
20241105,600111.SH
20241105,600366.SH
20241105,600779.SH
20241105,603266.SH
20241105,603609.SH
20241106,000818.SZ
20241106,000819.SZ
20241106,001207.SZ
20241106,001282.SZ
20241106,001306.SZ
20241106,002009.SZ
20241106,002184.SZ
20241106,002270.SZ
20241106,002582.SZ
20241106,002703.SZ
20241106,002803.SZ
20241106,002806.SZ
20241106,002829.SZ
20241106,002896.SZ
20241106,002919.SZ
20241106,002933.SZ
20241106,003010.SZ
20241106,600133.SH
20241106,600503.SH
20241106,603127.SH
20241106,603348.SH
20241106,603489.SH
20241106,603615.SH
20241106,603977.SH
20241107,000007.SZ
20241107,000637.SZ
20241107,000737.SZ
20241107,000955.SZ
20241107,002171.SZ
20241107,002277.SZ
20241107,002383.SZ
20241107,002405.SZ
20241107,002501.SZ
20241107,002625.SZ
20241107,002629.SZ
20241107,002782.SZ
20241107,003021.SZ
20241107,003029.SZ
20241107,600111.SH
20241107,600179.SH
20241107,600480.SH
20241107,600860.SH
20241107,603659.SH
20241107,603712.SH
20241107,603906.SH
20241108,000819.SZ
20241108,001282.SZ
20241108,001306.SZ
20241108,002009.SZ
20241108,002010.SZ
20241108,002101.SZ
20241108,002177.SZ
20241108,002184.SZ
20241108,002198.SZ
20241108,002270.SZ
20241108,002617.SZ
20241108,002687.SZ
20241108,002703.SZ
20241108,002806.SZ
20241108,002829.SZ
20241108,002941.SZ
20241108,600152.SH
20241108,600609.SH
20241108,600630.SH
20241108,600676.SH
20241108,603275.SH
20241108,603336.SH
20241108,603348.SH
20241108,603718.SH
20241108,603803.SH
20241108,603917.SH
20241108,605168.SH
20241111,000727.SZ
20241111,000782.SZ
20241111,002036.SZ
20241111,002171.SZ
20241111,002219.SZ
20241111,002279.SZ
20241111,002437.SZ
20241111,002495.SZ
20241111,002589.SZ
20241111,002625.SZ
20241111,002780.SZ
20241111,002782.SZ
20241111,002862.SZ
20241111,600084.SH
20241111,600333.SH
20241111,600480.SH
20241111,603076.SH
20241111,603712.SH
20241112,000839.SZ
20241112,002101.SZ
20241112,002198.SZ
20241113,000599.SZ
20241113,002460.SZ
20241113,002862.SZ
20241113,002899.SZ
20241113,603516.SH
20241114,001255.SZ
20241114,600787.SH
20241114,603255.SH
20241114,603311.SH
20241115,600281.SH
20241115,603039.SH
20241118,000679.SZ
20241118,600844.SH
20241118,601789.SH
20241119,001296.SZ
20241119,002103.SZ
20241119,002354.SZ
20241119,002403.SZ
20241119,002741.SZ
20241119,603839.SH
20241120,000099.SZ
20241120,000906.SZ
20241120,001696.SZ
20241120,002582.SZ
20241120,600322.SH
20241120,600327.SH
20241120,600884.SH
20241120,601011.SH
20241120,603318.SH
20241120,603878.SH
20241121,000815.SZ
20241121,001203.SZ
20241121,002103.SZ
20241121,002119.SZ
20241121,002176.SZ
20241121,002366.SZ
20241121,002466.SZ
20241121,002759.SZ
20241121,600113.SH
20241121,600609.SH
20241121,603078.SH
20241121,603110.SH
20241122,000036.SZ
20241122,001324.SZ
20241122,002046.SZ
20241122,002123.SZ
20241122,002296.SZ
20241122,002312.SZ
20241122,002538.SZ
20241122,002570.SZ
20241122,002584.SZ
20241122,002653.SZ
20241122,600506.SH
20241122,600714.SH
20241122,603196.SH
20241122,603217.SH
20241122,603270.SH
20241122,603306.SH
20241122,603580.SH
20241122,603703.SH
20241122,603990.SH
20241125,000892.SZ
20241125,000969.SZ
20241125,002176.SZ
20241125,002211.SZ
20241125,002255.SZ
20241125,002303.SZ
20241125,002829.SZ
20241125,600479.SH
20241125,600558.SH
20241125,600708.SH
20241125,600793.SH
20241125,603078.SH
20241125,603138.SH
20241126,002121.SZ
20241126,601606.SH
20241126,603060.SH
20241127,000716.SZ
20241127,002397.SZ
20241127,600293.SH
20241127,600479.SH
20241127,600738.SH
20241127,603223.SH
20241127,603518.SH
20241127,605128.SH
20241127,605168.SH
20241128,000906.SZ
20241128,002122.SZ
20241128,002512.SZ
20241128,603036.SH
20241128,603489.SH
20241129,001314.SZ
20241129,002480.SZ
20241129,002542.SZ
20241129,002677.SZ
20241129,002829.SZ
20241129,600118.SH
20241129,600340.SH
20241129,601615.SH
20241129,603386.SH
20241129,603721.SH
20241129,603933.SH
20241202,000010.SZ
20241202,000670.SZ
20241202,002021.SZ
20241202,002122.SZ
20241202,002682.SZ
20241202,002933.SZ
20241202,600712.SH
20241202,600714.SH
20241202,603021.SH
20241202,603630.SH
20241202,603729.SH
20241203,000631.SZ
20241203,000679.SZ
20241203,002009.SZ
20241203,002046.SZ
20241203,002108.SZ
20241203,002677.SZ
20241203,002870.SZ
20241203,002892.SZ
20241203,002896.SZ
20241203,003021.SZ
20241203,600118.SH
20241203,600480.SH
20241203,601615.SH
20241203,603214.SH
20241203,603219.SH
20241203,603239.SH
20241203,603305.SH
20241203,603386.SH
20241203,603711.SH
20241203,603728.SH
20241203,603901.SH
20241203,603922.SH
20241203,605098.SH
20241203,605108.SH
20241203,605598.SH
20241204,000796.SZ
20241204,002066.SZ
20241204,600653.SH
20241204,600708.SH
20241204,600808.SH
20241204,600981.SH
20241204,600986.SH
20241204,603275.SH
20241205,000912.SZ
20241205,002009.SZ
20241205,002046.SZ
20241205,002747.SZ
20241205,002892.SZ
20241205,002896.SZ
20241205,600480.SH
20241205,603239.SH
20241205,603728.SH
20241205,603922.SH
20241205,605378.SH
20241206,002069.SZ
20241206,002402.SZ
20241206,002598.SZ
20241206,002905.SZ
20241206,600336.SH
20241206,603585.SH
20241209,000882.SZ
20241209,000980.SZ
20241209,002135.SZ
20241209,002315.SZ
20241209,002348.SZ
20241209,002512.SZ
20241209,003027.SZ
20241209,600106.SH
20241209,600337.SH
20241209,600363.SH
20241209,600666.SH
20241209,600769.SH
20241209,603712.SH
20241209,603721.SH
20241210,000949.SZ
20241210,001313.SZ
20241210,002021.SZ
20241210,002395.SZ
20241210,603978.SH
20241211,002480.SZ
20241211,002853.SZ
20241211,002877.SZ
20241211,600186.SH
20241211,600618.SH
20241211,603238.SH
20241211,603344.SH
20241211,603598.SH
20241211,605020.SH
20241211,605168.SH
20241211,605318.SH
20241211,605399.SH
20241212,000949.SZ
20241212,001313.SZ
20241212,001330.SZ
20241212,001380.SZ
20241212,002279.SZ
20241212,002395.SZ
20241212,002474.SZ
20241212,600118.SH
20241212,603595.SH
20241213,002163.SZ
20241213,002495.SZ
20241213,002596.SZ
20241213,002853.SZ
20241213,600212.SH
20241213,600676.SH
20241213,603079.SH
20241213,603657.SH
20241213,605055.SH
20241216,000659.SZ
20241216,001380.SZ
20241216,002279.SZ
20241216,002864.SZ
20241216,603123.SH
20241216,603863.SH
20241217,002163.SZ
20241217,600676.SH
20241217,605218.SH
20241218,001389.SZ
20241218,002514.SZ
20241218,603273.SH
20241218,605001.SH
20241219,000868.SZ
20241220,000553.SZ
20241220,000555.SZ
20241220,002189.SZ
20241220,002514.SZ
20241220,002835.SZ
20241220,600626.SH
20241220,600676.SH
20241220,600689.SH
20241220,603232.SH
20241220,603360.SH
20241223,000977.SZ
20241223,002404.SZ
20241223,603629.SH
20241224,000818.SZ
20241224,002582.SZ
20241224,002616.SZ
20241224,002847.SZ
20241224,003010.SZ
20241224,601113.SH
20241224,603518.SH
20241224,603657.SH
20241225,
20241226,000755.SZ
20241226,600736.SH
20241226,603350.SH
20241226,603767.SH
20241226,605488.SH
20241227,600855.SH
20241227,603016.SH
20241230,002213.SZ
20241230,002752.SZ
20241230,002861.SZ
20241230,002862.SZ
20241230,002902.SZ
20241230,002992.SZ
20241230,600126.SH
20241230,600601.SH
20241230,600736.SH
20241230,600857.SH
20241230,603269.SH
20241231,000571.SZ
20241231,000697.SZ
20241231,002062.SZ
20241231,002596.SZ
20241231,600855.SH
20241231,600858.SH
20241231,601226.SH
20241231,603016.SH
20241231,603991.SH
20241231,605060.SH
20250102,002213.SZ
20250102,603229.SH
20250103,000558.SZ
20250103,000592.SZ
20250103,002062.SZ
20250103,600333.SH
20250103,601226.SH
20250103,605580.SH
20250106,000619.SZ
20250106,000716.SZ
20250106,002193.SZ
20250106,002640.SZ
20250106,603229.SH
20250107,000737.SZ
20250107,002213.SZ
20250107,002426.SZ
20250107,603016.SH
20250108,000531.SZ
20250108,000697.SZ
20250108,000702.SZ
20250108,000868.SZ
20250108,002370.SZ
20250108,002480.SZ
20250108,600259.SH
20250108,600808.SH
20250108,603083.SH
20250108,603815.SH
20250109,000430.SZ
20250109,000737.SZ
20250109,000880.SZ
20250109,002041.SZ
20250109,002190.SZ
20250109,002229.SZ
20250109,002366.SZ
20250109,002491.SZ
20250109,002878.SZ
20250109,003037.SZ
20250109,600105.SH
20250109,600237.SH
20250109,600446.SH
20250109,600629.SH
20250109,600673.SH
20250109,600860.SH
20250109,603308.SH
20250109,603516.SH
20250109,603633.SH
20250109,603912.SH
20250110,000697.SZ
20250110,000951.SZ
20250110,002031.SZ
20250110,002354.SZ
20250110,002403.SZ
20250110,600808.SH
20250110,601226.SH
20250110,603339.SH
20250110,603699.SH
20250113,000010.SZ
20250113,002050.SZ
20250113,002170.SZ
20250113,600316.SH
20250113,603029.SH
20250113,603308.SH
20250113,603516.SH
20250114,002534.SZ
20250114,002629.SZ
20250114,002779.SZ
20250115,000701.SZ
20250115,002133.SZ
20250115,002170.SZ
20250115,002207.SZ
20250115,002497.SZ
20250115,002913.SZ
20250115,002992.SZ
20250115,600191.SH
20250115,600316.SH
20250115,600800.SH
20250115,603305.SH
20250115,603669.SH
20250116,000056.SZ
20250116,000504.SZ
20250116,001319.SZ
20250116,002066.SZ
20250116,002137.SZ
20250116,002177.SZ
20250116,002322.SZ
20250116,002335.SZ
20250116,002347.SZ
20250116,002468.SZ
20250116,600545.SH
20250116,600733.SH
20250116,603219.SH
20250116,603308.SH
20250116,603350.SH
20250116,603677.SH
20250116,603969.SH
20250116,603989.SH
20250117,001282.SZ
20250117,600689.SH
20250117,600984.SH
20250117,603600.SH
20250120,000504.SZ
20250120,000619.SZ
20250120,002066.SZ
20250120,002209.SZ
20250120,002212.SZ
20250120,002396.SZ
20250120,002426.SZ
20250120,002468.SZ
20250120,002677.SZ
20250120,603219.SH
20250120,603308.SH
20250120,603908.SH
20250120,603969.SH
20250120,603989.SH
20250120,605080.SH
20250121,600183.SH
20250122,002212.SZ
20250122,003041.SZ
20250122,600255.SH
20250122,603863.SH
20250122,603901.SH
20250123,002296.SZ
20250123,002514.SZ
20250123,600183.SH
20250123,603155.SH
20250124,600410.SH
20250124,603803.SH
20250124,605389.SH
20250127,601689.SH
20250127,603915.SH
20220601,
20220602,
20220606,
20220607,
20220608,
20220609,
20220610,
20220613,
20220614,
20220615,
20220616,
20220617,
20220620,
20220621,
20220622,
20220623,
20220624,
20220627,
20220628,
20220629,
20220630,
20220701,
20220704,
20220705,
20220706,
20220707,
20220708,
20220711,
20220712,
20220713,
20220714,
20220715,
20220718,
20220719,
20220720,
20220721,
20220722,
20220725,
20220726,
20220727,
20220728,
20220729,
20220801,
20220802,
20220803,
20220804,
20220805,
20220808,
20220809,
20220810,
20220811,
20220812,
20220815,
20220816,
20220817,
20220818,
20220819,
20220822,
20220823,
20220824,
20220825,
20220826,
20220829,
20220830,
20220831,
20220901,
20220902,
20220905,
20220906,
20220907,
20220908,
20220909,
20220913,
20220914,
20220915,
20220916,
20220919,
20220920,
20220921,
20220922,
20220923,
20220926,
20220927,
20220928,
20220929,
20220930,
20221010,
20221011,
20221012,
20221013,
20221014,
20221017,
20221018,
20221019,
20221020,
20221021,
20221024,
20221025,
20221026,
20221027,
20221028,
20221031,
20221101,
20221102,
20221103,
20221104,
20221107,
20221108,
20221109,
20221110,
20221111,
20221114,
20221115,
20221116,
20221117,
20221118,
20221121,
20221122,
20221123,
20221124,
20221125,
20221128,
20221129,
20221130,
20221201,
20221202,
20221205,
20221206,
20221207,
20221208,
20221209,
20221212,
20221213,
20221214,
20221215,
20221216,
20221219,
20221220,
20221221,
20221222,
20221223,
20221226,
20221227,
20221228,
20221229,
20221230,
20230103,
20230104,
20230105,
20230106,
20230109,
20230110,
20230111,
20230112,
20230113,
20230116,
20230117,
20230118,
20230119,
20230120,
20230130,
20230131,
20230201,
20230202,
20230203,
20230206,
20230207,
20230208,
20230209,
20230210,
20230213,
20230214,
20230215,
20230216,
20230217,
20230220,
20230221,
20230222,
20230223,
20230224,
20230227,
20230228,
20230301,
20230302,
20230303,
20230306,
20230307,
20230308,
20230309,
20230310,
20230313,
20230314,
20230315,
20230316,
20230317,
20230320,
20230321,
20230322,
20230323,
20230324,
20230327,
20230328,
20230329,
20230330,
20230331,
20230403,
20230404,
20230406,
20230407,
20230410,
20230411,
20230412,
20230413,
20230414,
20230417,
20230418,
20230419,
20230420,
20230421,
20230424,
20230425,
20230426,
20230427,
20230428,
20230504,
20230505,
20230508,
20230509,
20230510,
20230511,
20230512,
20230515,
20230516,
20230517,
20230518,
20230519,
20230522,
20230523,
20230524,
20230525,
20230526,
20230529,
20230530,
20230531,
20230601,
20230602,
20230605,
20230606,
20230607,
20230608,
20230609,
20230612,
20230613,
20230614,
20230615,
20230616,
20230619,
20230620,
20230621,
20230626,
20230627,
20230628,
20230629,
20230630,
20230703,
20230704,
20230705,
20230706,
20230707,
20230710,
20230711,
20230712,
20230713,
20230714,
20230717,
20230718,
20230719,
20230720,
20230721,
20230724,
20230725,
20230726,
20230727,
20230728,
20230731,
20230801,
20230802,
20230803,
20230804,
20230807,
20230808,
20230809,
20230810,
20230811,
20230814,
20230815,
20230816,
20230817,
20230818,
20230821,
20230822,
20230823,
20230824,
20230825,
20230828,
20230829,
20230830,
20230831,
20230901,
20230904,
20230905,
20230906,
20230907,
20230908,
20230911,
20230912,
20230913,
20230914,
20230915,
20230918,
20230919,
20230920,
20230921,
20230922,
20230925,
20230926,
20230927,
20230928,
20231009,
20231010,
20231011,
20231012,
20231013,
20231016,
20231017,
20231018,
20231019,
20231020,
20231023,
20231024,
20231025,
20231026,
20231027,
20231030,
20231031,
20231101,
20231102,
20231103,
20231106,
20231107,
20231108,
20231109,
20231110,
20231113,
20231114,
20231115,
20231116,
20231117,
20231120,
20231121,
20231122,
20231123,
20231124,
20231127,
20231128,
20231129,
20231130,
20231201,
20231204,
20231205,
20231206,
20231207,
20231208,
20231211,
20231212,
20231213,
20231214,
20231215,
20231218,
20231219,
20231220,
20231221,
20231222,
20231225,
20231226,
20231227,
20231228,
20231229,
20240102,
20240103,
20240104,
20240105,
20240108,
20240109,
20240110,
20240111,
20240112,
20240115,
20240116,
20240117,
20240118,
20240119,
20240122,
20240123,
20240124,
20240125,
20240126,
20240129,
20240130,
20240131,
20240201,
20240202,
20240205,
20240206,
20240207,
20240208,
20240219,
20240220,
20240221,
20240222,
20240223,
20240226,
20240227,
20240228,
20240229,
20240301,
20240304,
20240305,
20240306,
20240307,
20240308,
20240311,
20240312,000411.SZ
20240312,000815.SZ
20240312,002793.SZ
20240312,600630.SH
20240312,600721.SH
20240312,603803.SH
20240312,605168.SH
20240313,001283.SZ
20240313,002346.SZ
20240313,002407.SZ
20240313,002709.SZ
20240313,002805.SZ
20240313,002812.SZ
20240313,600733.SH
20240313,603032.SH
20240313,603520.SH
20240313,603659.SH
20240314,000815.SZ
20240314,000965.SZ
20240314,002194.SZ
20240314,002997.SZ
20240314,600199.SH
20240314,600721.SH
20240314,603311.SH
20240314,603713.SH
20240314,603801.SH
20240314,603887.SH
20240314,603982.SH
20240315,000509.SZ
20240315,002015.SZ
20240315,002454.SZ
20240315,002772.SZ
20240315,600557.SH
20240315,603032.SH
20240315,603189.SH
20240315,603286.SH
20240315,603520.SH
20240315,603721.SH
20240315,603985.SH
20240315,605577.SH
20240318,002997.SZ
20240318,603499.SH
20240318,603801.SH
20240319,002672.SZ
20240319,002961.SZ
20240319,002979.SZ
20240319,600160.SH
20240319,603379.SH
20240320,002611.SZ
20240320,002729.SZ
20240320,002938.SZ
20240320,600498.SH
20240320,603499.SH
20240321,001283.SZ
20240321,001306.SZ
20240321,002227.SZ
20240321,002355.SZ
20240321,002869.SZ
20240321,002976.SZ
20240321,002982.SZ
20240321,600160.SH
20240321,600506.SH
20240321,605138.SH
20240321,605296.SH
20240321,605337.SH
20240322,000777.SZ
20240322,002343.SZ
20240322,002377.SZ
20240322,002611.SZ
20240322,603002.SH
20240322,603050.SH
20240325,002657.SZ
20240326,002929.SZ
20240326,603004.SH
20240327,002889.SZ
20240327,603607.SH
20240327,603688.SH
20240328,000680.SZ
20240328,000965.SZ
20240328,002805.SZ
20240328,600159.SH
20240328,600257.SH
20240328,600605.SH
20240328,603230.SH
20240328,603663.SH
20240329,002331.SZ
20240329,002420.SZ
20240329,002626.SZ
20240329,002712.SZ
20240329,002847.SZ
20240329,600463.SH
20240329,603719.SH
20240329,603895.SH
20240401,000680.SZ
20240401,002097.SZ
20240401,002148.SZ
20240401,002361.SZ
20240401,002413.SZ
20240401,002520.SZ
20240401,002526.SZ
20240401,002579.SZ
20240401,002658.SZ
20240401,002829.SZ
20240401,002932.SZ
20240401,002967.SZ
20240401,002981.SZ
20240401,600990.SH
20240401,603308.SH
20240401,603357.SH
20240401,603667.SH
20240401,603967.SH
20240401,605080.SH
20240401,605118.SH
20240401,605298.SH
20240402,000737.SZ
20240402,002194.SZ
20240402,002377.SZ
20240402,002446.SZ
20240402,002533.SZ
20240402,002589.SZ
20240402,002840.SZ
20240402,600113.SH
20240402,600203.SH
20240402,600988.SH
20240402,600992.SH
20240402,601975.SH
20240402,603097.SH
20240402,603798.SH
20240402,603855.SH
20240402,605296.SH
20240402,605319.SH
20240403,002324.SZ
20240403,002361.SZ
20240403,002413.SZ
20240403,002526.SZ
20240403,002541.SZ
20240403,002731.SZ
20240403,002801.SZ
20240403,002882.SZ
20240403,603087.SH
20240403,603308.SH
20240403,603357.SH
20240403,603661.SH
20240403,603799.SH
20240403,603876.SH
20240403,603991.SH
20240403,605117.SH
20240408,002176.SZ
20240408,002805.SZ
20240408,002840.SZ
20240408,002895.SZ
20240408,600988.SH
20240408,601975.SH
20240408,603855.SH
20240409,002324.SZ
20240409,002541.SZ
20240409,002568.SZ
20240409,603876.SH
20240409,605588.SH
20240410,000993.SZ
20240410,002176.SZ
20240411,000888.SZ
20240411,002806.SZ
20240411,603127.SH
20240411,603200.SH
20240411,603335.SH
20240411,605399.SH
20240412,001379.SZ
20240415,000428.SZ
20240415,002597.SZ
20240415,002761.SZ
20240415,002980.SZ
20240415,603107.SH
20240415,603508.SH
20240415,603721.SH
20240416,002264.SZ
20240416,603661.SH
20240416,605336.SH
20240417,600420.SH
20240417,601800.SH
20240417,603929.SH
20240418,000777.SZ
20240418,001238.SZ
20240419,000045.SZ
20240419,000526.SZ
20240419,000720.SZ
20240419,000990.SZ
20240419,001209.SZ
20240419,001696.SZ
20240419,002023.SZ
20240419,002090.SZ
20240419,002097.SZ
20240419,002103.SZ
20240419,002148.SZ
20240419,002194.SZ
20240419,002272.SZ
20240419,002296.SZ
20240419,002409.SZ
20240419,002427.SZ
20240419,002526.SZ
20240419,002654.SZ
20240419,002718.SZ
20240419,002735.SZ
20240419,002766.SZ
20240419,002767.SZ
20240419,002778.SZ
20240419,002786.SZ
20240419,002792.SZ
20240419,002811.SZ
20240419,002820.SZ
20240419,002823.SZ
20240419,002826.SZ
20240419,002830.SZ
20240419,002871.SZ
20240419,002875.SZ
20240419,002877.SZ
20240419,002883.SZ
20240419,002886.SZ
20240419,002887.SZ
20240419,002892.SZ
20240419,002899.SZ
20240419,002962.SZ
20240419,002976.SZ
20240419,002989.SZ
20240419,002997.SZ
20240419,003005.SZ
20240419,003008.SZ
20240419,003010.SZ
20240419,003011.SZ
20240419,600210.SH
20240419,600420.SH
20240419,600478.SH
20240419,600520.SH
20240419,600610.SH
20240419,600661.SH
20240419,601766.SH
20240419,601998.SH
20240419,603018.SH
20240419,603028.SH
20240419,603037.SH
20240419,603048.SH
20240419,603066.SH
20240419,603176.SH
20240419,603186.SH
20240419,603219.SH
20240419,603221.SH
20240419,603256.SH
20240419,603266.SH
20240419,603269.SH
20240419,603286.SH
20240419,603359.SH
20240419,603488.SH
20240419,603496.SH
20240419,603533.SH
20240419,603598.SH
20240419,603602.SH
20240419,603607.SH
20240419,603656.SH
20240419,603660.SH
20240419,603768.SH
20240419,603773.SH
20240419,603788.SH
20240419,603836.SH
20240419,603950.SH
20240419,603986.SH
20240419,605018.SH
20240419,605055.SH
20240419,605068.SH
20240419,605228.SH
20240419,605255.SH
20240419,605258.SH
20240419,605289.SH
20240419,605398.SH
20240422,000524.SZ
20240422,000737.SZ
20240422,001326.SZ
20240422,002057.SZ
20240422,002167.SZ
20240422,003021.SZ
20240423,000422.SZ
20240423,000990.SZ
20240423,001360.SZ
20240423,002023.SZ
20240423,002097.SZ
20240423,002148.SZ
20240423,002409.SZ
20240423,002735.SZ
20240423,002899.SZ
20240423,002989.SZ
20240423,002992.SZ
20240423,600210.SH
20240423,600301.SH
20240423,601068.SH
20240423,603018.SH
20240423,603269.SH
20240423,603486.SH
20240423,603788.SH
20240423,603950.SH
20240423,605055.SH
20240424,000430.SZ
20240424,000519.SZ
20240424,002519.SZ
20240424,002982.SZ
20240424,003029.SZ
20240424,603712.SH
20240425,002917.SZ
20240425,603087.SH
20240425,603486.SH
20240425,603616.SH
20240425,605178.SH
20240426,000628.SZ
20240426,002097.SZ
20240426,002519.SZ
20240426,002708.SZ
20240426,002902.SZ
20240426,002928.SZ
20240426,002970.SZ
20240426,002982.SZ
20240426,600605.SH
20240426,601020.SH
20240426,603110.SH
20240429,000571.SZ
20240429,000710.SZ
20240429,002468.SZ
20240429,603087.SH
20240430,002035.SZ
20240430,002097.SZ
20240430,002298.SZ
20240430,002326.SZ
20240430,002426.SZ
20240430,002708.SZ
20240430,002902.SZ
20240430,002970.SZ
20240430,600203.SH
20240430,600520.SH
20240430,600605.SH
20240430,600617.SH
20240430,600783.SH
20240430,600877.SH
20240430,601020.SH
20240430,601086.SH
20240430,601881.SH
20240430,601995.SH
20240430,603220.SH
20240430,603327.SH
20240430,603379.SH
20240506,000155.SZ
20240506,000544.SZ
20240506,000710.SZ
20240506,000759.SZ
20240506,000897.SZ
20240506,002340.SZ
20240506,002412.SZ
20240506,002633.SZ
20240506,002661.SZ
20240506,600322.SH
20240506,600340.SH
20240506,600376.SH
20240506,600630.SH
20240506,600683.SH
20240506,603200.SH
20240506,603486.SH
20240507,000521.SZ
20240507,002326.SZ
20240507,002426.SZ
20240507,002962.SZ
20240507,003019.SZ
20240507,600520.SH
20240507,600617.SH
20240507,600877.SH
20240507,603067.SH
20240507,603337.SH
20240507,603365.SH
20240507,603379.SH
20240507,603730.SH
20240507,603843.SH
20240508,000155.SZ
20240508,000544.SZ
20240508,000657.SZ
20240508,000881.SZ
20240508,001376.SZ
20240508,002340.SZ
20240508,002412.SZ
20240508,002661.SZ
20240508,002875.SZ
20240508,002895.SZ
20240508,002946.SZ
20240508,600211.SH
20240508,600230.SH
20240508,600580.SH
20240508,600686.SH
20240508,603200.SH
20240508,603231.SH
20240508,603486.SH
20240508,603711.SH
20240509,003019.SZ
20240509,600843.SH
20240509,603067.SH
20240509,603337.SH
20240510,000657.SZ
20240510,002895.SZ
20240510,600203.SH
20240510,600223.SH
20240510,600807.SH
20240513,000520.SZ
20240513,001301.SZ
